,rst_name,user_name,review_text,u_rst_tag,ate_menus,date,platform
10,커피마켓,시매,테라스와 널찍한 실내가 멋있다. 커피맛도 좋은편. 원산지별로 다른 원두를 선택할 수도 있다.,차모임 혼밥 데이트 혼자있기 좋은 야외좌석(테라스),아메리카노,2018년 4월 11일,1
0,꿈꾸다917,앤젤라,"티라미수 5900원, 디카페인 아메리카노 핫 4500원, 핫초콜릿 5000원이었어요. 티라미수랑 디카페인 아메리카노는 보통이었는데 핫초코가 맛있었어요.  쇼파같은 자리가 있어서 오랜 시간동안 편안한 자세로 수다떨고 오기 좋았어요ㅎㅎ 다만 쇼파자리는 창가여서 조금 춥긴 합니다! 2층은 따뜻했어요.",데이트 경관/야경이좋은,디카페인 아메리카노 핫초코 티라미수,2023년 1월 6일,1
1,꿈꾸다917,Fraise,만화카페처럼 신발 벗고 앉을 수 있는 편한 자리가 있어 편히 쉴 수 있었습니다. 창문이 넓어서 바깥 구경하기도 재밌었고요. 프라페가 유명하대서 먹어봤는데 역시 맛있네요. 초코케이크가 이름대로 진한 게 정말 맛있습니다. 다른 분한테도 소개해주고 싶어요.,점심식사 저녁식사 차모임 데이트 기념일 간식 숨은맛집 가성비좋은 조용한 예쁜 깔끔한 경관/야경이좋은 지역주민이찾는 대형룸,슈렉프라페 자바칩프라페 진한초코케이크,2021년 9월 10일,1
2,꿈꾸다917,룰룰,1층에 좌식자리가 있어요. 푹신푹신 편해보였은데 1층엔 자리가 없어서 2층으로 갔어요. 2층은 좀 추웠어요.. 커피 메뉴는 다양ㅎㅏ고 맛있었습니다.,차모임 혼카페 데이트 캐주얼한,코코넛라떼,2022년 1월 9일,1
0,릴리베이커리,지융,쪽파 베이글 간식으로 먹었는데 맛있어요 일찍 품절된다고 하니 일찍 가세요,간식 숨은맛집 주차불가,쪽파베이글,3시간 전,1
1,릴리베이커리,DASIT,"건대역 화양제일시장 인근에 위치한 소형 베이커리  젊으신 분들이 운영하고 있는 이곳은 규모가 크지 않음에도 마늘빵을 비롯한 다양한 빵들을 선보이고 있으며 단지 맛 하나 때문에 많은 분들이 찾아 오는 지역 유명 빵집이다.  이곳의 특징은 진열되어 있는 빵들 메뉴 명 옆에 인기 메뉴 5위 까지 순위를 표시 해놓았기에 막상 처음 방문하여 선택의 어려움이 있을 때 많은 도움이 되고 또 직접 문의한 후 본인 취향 및 특성에 맞는 제품을 선택하면 실패가 없다.  선보이고 있는 모든 메뉴들 맛이 좋은데 그중 개인적으로 명란바게트, 이게그마늘빵 그리고 소금빵의 맛이 좋았다.  반면에 이곳의 케익도 맛이 좋은데 연말 크리스마스 시즌을 제외하고는 케익이 다양하게 준비되어 있지 않다는 점... 그것도 만드시는 몇가지 중에 미리 주문을 한 후 구입해야 하는 면이 아쉽긴 하지만 소형 규모의 점포다 보니 이해가 되는 부분이다.  차량으로 방문 시 좁은 골목에 위치하고 있어 점포 앞 잠시 주차는 가능하나 여유 있는 주차가 어렵기에 주변의 공영 또는 민영주차장을 이용하는 것이 편리하다.",간식 숨은맛집 지역주민이찾는,이게그마늘빵 명란바게트 고메버터소금빵,2022년 5월 18일,1
2,릴리베이커리,리나,먹물연유크림바게트 맛있네요 부드럽고 달달 빵이 맛있어서 종종 가요 굿굿,간식 지역주민이찾는,바게트,2022년 5월 16일,1
0,옥루몽 어린이대공원점,물레,"눈꽃빙수에, 국산팥으로 만들어 많이 달지 않고 맛있어요. 2~3명이 먹어도 될만큼 양이 충분하고, 말린 대추가 맛있네요.",데이트 간식 푸짐한 깔끔한 주차불가,가마솥 전통 팥빙수,2023년 8월 20일,1
1,옥루몽 어린이대공원점,임상혁,매장이 너무이쁘고 깔끔해요 ㅎㅎ 팥전문 카페라니 먼가 색다르기도하고 옛날부터 지나가면서 한옥카페라 이뻐서 가봐야지 해놓고 이제야 왔습니다 ㅎㅎ 직원분들도 너무 친절하세요,데이트 기념일 가족외식 간식 접대 차모임 아침식사 점심식사 저녁식사 배달 아이동반 다이어트식단 실버푸드 식사모임 혼카페 숨은맛집 고급스러운 격식있는 예쁜 경관/야경이좋은 지역주민이찾는 깔끔한 애완동물동반,한상차림인절미빙수,2023년 3월 30일,1
2,옥루몽 어린이대공원점,똥꼬양이,옛날팥빙수 느낌! 팥 좋아하는 분이라면 옥루몽 추천합니다. 빙수도 그냥 얼음이 아니라 우유를 얼려서 갈아놓은거 같아요. 전체적으로 너무 달지도 않고 맛있었어요. 양은 좀 아담한 사이즈이긴한데 두명이 먹기엔 나쁘지 않은거 같아요. 가게는 아담하고 조용하니 참 좋네요.,데이트 간식 서민적인 캐주얼한 조용한,가마솥 전통 팥빙수,2020년 8월 10일,1
3,옥루몽 어린이대공원점,Patterson,"기본에 충실한 팥빙수. 프렌차이즈 카페에서 요즘 나오는 메뉴보단, 확실히 팥 떡 등이 기본에 충실하네요. 양이 그렇게 많진 않고, 간식하기 좋습니다.",데이트 간식 조용한 깔끔한 지역주민이찾는,가마솥 전통 팥빙수,2020년 8월 6일,1
4,옥루몽 어린이대공원점,Fraise,한국스러운 전통 이미지의 빙수 맛집. 팥이 달달하니 맛있어요. 찹쌀떡도 쫀득. 우유빙수라 더 고소하니 더 맛있게 느껴져요.,배달 아이동반 차모임 데이트 기념일 간식 숨은맛집 서민적인 푸짐한 조용한 예쁜 깔끔한 지역주민이찾는,팥빙수 인절미빙수,2022년 8월 7일,1
5,옥루몽 어린이대공원점,아테네,어린이 대공원에 가서 산책한 후 옥루몽 팥빙수를 주문해서 먹었는데 팥의 양은 전보다 적었지만 떡이 쫄깃하고 맛있었음,간식 깔끔한 주차불가,팥빙수 떡추가,2020년 5월 7일,1
6,옥루몽 어린이대공원점,매운바나나,한 상 차림으로 빙수가 나오는데 우유 갈려진 얼음이 정말 맛있고 팥도 담백하고 진득하니 좋았어요. 친절했어요.,차모임 데이트 가족외식 조용한 깔끔한 지역주민이찾는,전통팥빙수 인절미,2022년 7월 10일,1
7,옥루몽 어린이대공원점,콩알,기본빙수의 팥이 탁월함 흑임자빙수 녹차빙수 배달어플로 실시간 주문 많이 들어옴,배달 차모임 숨은맛집 지역주민이 찾는,팥빙수 녹차빙수,2020년 3월 20일,1
8,옥루몽 어린이대공원점,카무,팥이 달달한데 연유우유얼음이라 달아서 많이는 못먹지만 맛있음,아이동반 실버푸드 데이트 깔끔한 지역주민이찾는,전통빙수,2022년 9월 16일,1
9,옥루몽 어린이대공원점,김경도,맛은 우유빙수가 달지않고 정말 맛있었고 팥 또한 국내산팥을 써서 그런지 맛있었습니다 양도 엄청 많아 가격면에서 비싸지 않았습니다 그리고 알바생분들도 정말친절하세요 한번 꼭 방문해보시길 추천해요,차모임 아이동반 데이트 고급스러운 지역주민이찾는 숨은맛집 주차불가,가마솥 전통 팥빙수,2023년 3월 30일,1
0,카페 그자체,방성,딸기생크림 케이크 맛집입니다. 웨이팅이 엄청 많아요. 품절도 빠르게 되는 것 같아요.. 먹고싶었던 메뉴가 없어서 아쉬웠으니 알아보고 가시면 좋을 것 같아요,데이트 간식 차모임,카페라떼 밀크티 딸기케이크,2월 10일,1
1,카페 그자체,단미,예쁜 분위기의 감성카페라서 사진찍으러 방문하기에도 좋아요  개인적으로 딸기케이크는 맛있었고 음료는 나쁘지 않았어요,데이트 간식 예쁜 깔끔한,말차밀크티 딸기케이크 웨딩임페리얼,3월 19일,1
2,카페 그자체,clim,"건대 맛의거리 깊숙한 곳에 있는 카페입니다. 입구를 찾기가 어려운데, 카페를 정면에서 마주보고 나오는 갈림길에서 우측으로 가면 올라가는 계단이 있는 문이 나옵니다.  카페 안은 꽤 사람이 북적북적합니다. 넓지는 않지만 테이블이 공간을 조금 두고 떨어져있고 불규칙적이라 답답하진 않습니다.  케이크가 맛있어요. 예쁜 카페를 찾으신다면 추천합니다.",데이트 예쁜 지역주민이찾는,딸기케이크 초콜릿밀크,2023년 5월 14일,1
3,카페 그자체,빵맨,건대 딸기케이크 맛집입니다. 가격은 무난한 편이고 자리는 꽤 많아요,혼카페 데이트 캐주얼한 시끌벅적한,아메리카노 카페라떼,3월 2일,1
4,카페 그자체,촠콬,카페가 넓고 쾌적하고 깨끗해서 좋음. 인테리어도 예쁨. 화장실도 깨끗함,데이트 간식 예쁜 깔끔한 캐주얼한 시끌벅적한,쑥밀크티 얼그레이밀크티 말차밀크티,2월 20일,1
5,카페 그자체,고독한 혼밥러,건물 2층에 있는 조용하고 예쁜 카페에요~ 2차로 호맥집 가려다가 문닫아서 ㅋㅋ 그냥 여기서 커피랑 케이크 먹었는데 케이크가 진짜 맛있었음!,간식 혼카페 차모임 고급스러운 대형룸,아메리카노 초코케이크,2023년 10월 3일,1
6,카페 그자체,참새짹짹,예쁜 인테리어와 소품들이 인상적이었어요~ 시그니처메뉴인 딸기케이크도 너무 맛있었고 밀크티도 맛있었습니다~! 웨이팅은 없었지만 손님이 많았어요!,차모임 혼카페 데이트 간식 캐주얼한 예쁜 깔끔한 주차불가,밀크티 아메리카노 딸기케이크,2022년 2월 28일,1
7,카페 그자체,haeree,깔끔하고 엄청 분비지 않고 분위기 좋아요~ 의자가 조금 불편하다정도?? 친절하시고 창밖보이는 자리는 분위기 더 좋아요!! 🌕🌕🌖,차모임 데이트 기념일 서민적인 조용한 시끌벅적한 예쁜 깔끔한,자몽에이드 아이스아메리카노,2021년 7월 21일,1
8,카페 그자체,김수윤,케이크가 진짜 미쳤어요 엄청 맛있어요 촉촉하고 케이크존맛탱집...,데이트 고급스러운 주차불가,샤인머스켓나무 초코자몽케이크 밀크티,2022년 10월 3일,1
0,건대커피랩,방성,우연히 찾은 조용한 건대 커피맛집입니다. 플랫화이트를 좋아하는데 깔끔하게 맛있어요. 친구가 시킨 흑임자라떼도 맛있었다네요. 룸이 있어서 카공이나 스터디모임 하기도 좋을 것 같아요,혼카페 차모임 스터디 캐주얼한 조용한 개별룸,플랫화이트 흑임자라떼,2월 10일,1
1,건대커피랩,메리밤비,커피에 진심인듯한 곳! 커피 원두 종류도 다양하고 친절함. 특히나 스콘도 겉바속촉이 완벽함.,데이트 간식 조용한 깔끔한,원두B군-에티오 케냐 스콘,2023년 6월 2일,1
2,건대커피랩,JungHo Lim,원두를 직접 선택하고 그 맛이 다른 프랜차이즈와 비교할 수 없을정도로 진하고 깊은 맛이 납니다. 현금 천원에 리필도 가능합니다ㅋㅋ,간식 차모임 혼밥 고급스러운 가성비좋은 예쁜,인디고아메리카노,2018년 3월 4일,1
3,건대커피랩,thanatos,실력있는 바리스타가 내려주는 맛있는 커피와 다양한 종류의 원두는 보는 즐거움과 마시는 즐거움을 충적시킨다.,차모임 혼카페 데이트 캐주얼한 가성비좋은 깔끔한,싱글오리진 커피,2019년 12월 5일,1
4,건대커피랩,남사추,커피종류가 진~~~짜 많은데 설명도 잘 되어있어서 좋았어요. 커피도 맛있었습니다.,차모임 깔끔한,케냐,2022년 2월 18일,1
5,건대커피랩,아리,커피 종류 엄청 많고 맛있어요. 커피 아닌 것도 몇 개 있네요,차모임 혼카페 캐주얼한,아메리카노,2020년 7월 14일,1
6,건대커피랩,Tae-Hyun Kim,건대에 다니면서 소개팅할 때 혹은 혼자서 이용하던 갠소 카페  요새는 사람들도 제법 있지만 여전히 한적하고 멋지고 맛있는 커피를 전문적으로 마실 수 있는 곳  더해서 커피는 항상 큰 잔 리필은 천 원인데 역시 큰 잔,혼밥 데이트 예쁜 개별룸 커피리필(ㅇㄹ),티라미슈라떼 민트라떼 아메리카노 플랫화이트,2018년 4월 18일,1
0,랑데자뷰 건대점,토리리,지나가다가 외관이 예뻐서 들어갔어요 음료랑 디저트는 무난무난해요,차모임 혼카페 예쁜 이국적/이색적,밀크티,1월 6일,1
1,랑데자뷰 건대점,벌꿀,좌석도 많고 인테리어도 이쁘고 단체 모임하기 적절한것 같아요,차모임 캐주얼한,라떼 외,2023년 1월 26일,1
2,랑데자뷰 건대점,구름이,가격은 비쌌고 분위기는 인스타 느낌이 많이 나지만 위생은 별로 좋은것 같지 않았습니다 바닥에 깔린 나무껍질들 때문에,차모임 캐주얼한 야외좌석(테라스),아이스아메리카노,2020년 5월 9일,1
3,랑데자뷰 건대점,망고,바닐라라떼가 너무 달지도 않고 쓰지도 않고 내가 원하는 딱 그맛이라서 너무 좋았고 제주도 가고싶은 인테리어에 반했어요,차모임 고급스러운 시끌벅적한 예쁜,바닐라라떼 초코라떼,2020년 3월 23일,1
4,랑데자뷰 건대점,Fraise,제주도의 분위기를 살린 곳. 워낙 핫플로 유명해서 친구랑 가봤는데 음료도 맛있고 포토존도 예쁘고 좋았습니다.,아이동반 혼카페 데이트 기념일 간식 숨은맛집 고급스러운 조용한 예쁜 깔끔한 이국적/이색적 경관/야경이좋은 주차불가 야외좌석(테라스),제주청귤라떼 딸기에이드,2022년 11월 9일,1
5,랑데자뷰 건대점,라임,SK T멤버십 부스터파크 할인가능. 메뉴 단가 약간 높은 편. 제주도 컨셉으로 사진 찍기 좋게 꾸며둠.,차모임 혼카페 데이트 간식 스터디 팀플 조모임 예쁜 깔끔한 이국적/이색적 야외좌석(테라스),카모마일티 오미자에이드 얼그레이케이크,2020년 10월 18일,1
0,애드앤드,가성비살인마,디저트 재질 걍 미쳤음... 진짜 맛있어요... 유명해져 안돼 유명해지지마.... 카페 인테리어도 너무 예쁘고 사장님도 친절하심. 디저트 너무너무너무 맛있음 ㅠㅠㅠ,혼카페 데이트 기념일 예쁜,라즈베리스콘 치즈케이크,2021년 10월 25일,1
0,브렛서울,똥꼬양이,깔끔하고 모던한 분위기의 브렛서울. 숨어있는 카페라 아는 사람들이 찾아올듯한 곳이네요. 직원분들이 다 너무 친절하시네요. 커피와 따듯한 핫초코 맛있습니다. 마카롱도 살짝 녹인다음에 먹어야 했지만 너무 맛있었어요! 근처에 가면 또 가고싶은 곳입니다^^,차모임 혼카페 데이트 간식 서민적인 캐주얼한 조용한 예쁜 깔끔한,아메리카노 핫초코 마카롱,2022년 1월 29일,1
1,브렛서울,Patterson,"모던한 인테리어와 무드가 좋은 곳입니다.  카페 내부는 크지 않지만, 아담하고 마셨다 가기 아주 좋아요.  평일에 한적한 시간엔 사람도 많이 없어 여유롭고 좋아요~  아메리카노와 라뗴를 주문했는데 맛도 깔끔하고 좋아요:) 사장님도 친절하시네요!",차모임 혼카페 캐주얼한 예쁜 깔끔한 지역주민이찾는,아메리카노,2022년 5월 14일,1
0,메가커피 어린이대공원역점,Jens day,새로 오픈해서 그런지 굉장히 깔끔해용!! 다 친절하시고 커피도 맛있네용ㅎㅎ,혼카페 조용한 깔끔한,아메리카노,2023년 8월 4일,1
0,요거프레소,정하남,진짜 카페 중엔 요프가 짱임 요프 짱짱 딸기 짱짱걸 두 번 가세요 세 번 가세요,간식 차모임 혼밥 데이트 기념일 푸짐한,갈릭치즈토스트 딸기망고빙수,2018년 2월 13일,1
1,요거프레소,이구아날,요거트 아이스크림이 특히 맛있고 펄 쫄깃해서 맛있음. 펄추가가 있어서 좋았음,배달 차모임 가족외식 숨은맛집 캐주얼한 깔끔한 지역주민이찾는,흑당버블밀크티 딸기요거트스무디 블루베리요거트스무디,2021년 9월 23일,1
2,요거프레소,우두동,음료맛도 너무좋았구요 카페 위생도너무좋아서 가끔방문하는곳입니다,혼카페 데이트 고급스러운 푸짐한 무료주차,리얼치즈망고,2019년 10월 1일,1
3,요거프레소,박병훈,,디저트 아담한,,2017년 10월 28일,1
0,카페롱,호랭이,[ 특징 ]  기본적으로 와인바의 세련된 느낌에  주말 브런치 메뉴를 즐기기 아주 좋은 식당이었습니다  메뉴들도 하나하나 다 섬세한 맛들이 있었고  분위기도 너무 좋아서 압구정 로데오 데이트 장소로  레스토랑이나 와인바를 찾으신다면 완전  괜찮다고 생각하실 가게입니다 ^^,점심식사 저녁식사 차모임 데이트 서민적인 캐주얼한 가성비좋은 푸짐한 예쁜 깔끔한 이국적/이색적,바베큐토스트 아메리카노,2021년 6월 16일,1
1,카페롱,mia,야외공간이 잘 마련되어 있고 크로플이 바삭하고 고소해서 맛있게 먹었습니다~,아이동반 혼카페 데이트 간식 캐주얼한 조용한 야외좌석(테라스),블루레몬 에이드 오렌지한라봉 에이드 인절미 크로플,2023년 2월 10일,1
2,카페롱,단미,마카롱이 너무 귀여워서 방문했는데 생각보다 맛있었어요! 음료는 평범했습니다,혼카페 데이트 간식 캐주얼한 예쁜,녹차라떼 오곡라떼 마카롱,2021년 10월 15일,1
3,카페롱,찬찬,커피맛은 무난했고 마카롱은 뚱카롱이라 좋았어요. 달달하니 맛있었습니다,차모임 간식 서민적인 가성비좋은,아메리카노 바닐라라떼 마카롱,2022년 9월 18일,1
0,카푸베어,넴넴,가게 내부가 귀엽고 생각보다 좁지 않았어요 그리고 지하여도 창문을 만들어놓고 밖에 조명을 설치해놔서 어둡다는 느낌은 안들었어요 음식은 귀여웠는데 맛은 그냥 그랬습니다  근데 지하여서그런지 뭔가 냄새가 조금 났어요 내부에 들어왔을땐 그냥 괜찮았는데 들어오는 입구에서 지하로 내려갈때까지 조금 그랬습니다 공기 환기가 잘 안되는 느낌?,차모임 예쁜,블루아일랜드 오레오초코,2023년 3월 17일,1
1,카푸베어,떡볶이좋아맨,팬케이크도 정말 맛있고 푸딩이 일품입니다. 사장님도 정말 친절하세요.,차모임 혼카페 간식 캐주얼한 예쁜,팬케이크,2023년 10월 11일,1
0,최가커피,mkjung486,"한 번 가보고 카페는 여기만 계속 가고 있어요. 분위기도 너무 좋고 콜드브루 먹으면 무료리필되구요, 달달한 게 땡기는 날에는 비엔나 커피랑 팥센베이 먹으면 최고에요.",간식 숨은맛집,비엔나 팥 센베이,3월 9일,1
1,최가커피,떡볶이좋아맨,스카치 비엔나를 마셨는데 진하고 달콤한 맛이 좋았습니다. 단 음료라서 디저트는 따로 안시켰어요.,혼카페 간식 조용한 예쁜,스카치비엔나,2023년 10월 11일,1
2,최가커피,먼지구동이,본점은 따듯한 이미지라면 여기는 힙해요 생초코릿을 같이 주셔서 잘먹었옹ㅅ,차모임 지역주민이찾는,모카비엔나 비엔나커피,2023년 4월 12일,1
3,최가커피,뿡빵,모든 커피 메뉴 디카페인 가능. 3호점은 더치커피 전문이라함. 크림이나 셔벗 손수 만드셔서 맛있음,차모임 데이트 숨은맛집 캐주얼한 깔끔한,비엔나,2021년 10월 2일,1
4,최가커피,슈슈,예쁘고 깔끔한 카페에요 저렴하진 않지만 음료들 너무 맛있어요,차모임 예쁜,비엔나 모카 커피,2021년 8월 8일,1
0,골든라이언,단미,매장이 살짝 어두워서 대화하기에 좋은 분위기예요  음료 양도 많아서 좋았고 건대에서 한적한느낌 느끼기 힘든데 여기는 조용하고 한적해서 좋았어요,데이트 간식 예쁜 깔끔한 야외좌석(테라스),"말렌카(호두,초코) 밀크티 아메리카노",1월 8일,1
1,골든라이언,안사너,"분위기 좋은 화양동 카페에요. 커피맛도 나쁘지 않고 인테리어도 예뻐서 지나칠 때마다 한번씩 보게 됩니다.  좌석이 전부 벽쪽으로 나있어서 데이트할 때도 좋고 혼자 작업할 때, 공부할 때, 쉴 때 오기 좋아요. 또, 그런 손님들 위주라서 카페도 전체적으로 조용한 분위기에요. 그렇다고 해서 대화를 하면 안되는 분위기까진 아니에요!",혼카페 데이트 조용한 예쁜 지역주민이 찾는,밀크티,2020년 1월 31일,1
2,골든라이언,BigLove,건대 맛의거리에서 조금 벗어난 아는 사람만 아는 카페에요. 여긴 커피를 싫어하는 사람들과 가기 정말 좋은게 맛있는 티를 너무 이쁜 찻잔에 담아서 줍니다. 따뜻하게 계속 우려먹을 수 있도록 담아서 줘서 너무 좋아요. 내부가 그리 특별하게 이쁜건 아니지만 소품이 아기자기하고 다양한 티를 맛볼수 있다는게 좋아요. 사장님이 친절하게 티 설명도 해줘서 좋아요. 다만 케익이나 베이커리류가 다양하진 않습니다.,차모임 데이트 숨은맛집 고급스러운 가성비좋은 예쁜 지역주민이 찾는,얼그레이티 밀크티 아메리카노,2020년 1월 9일,1
0,안다미로 팬케이크,모르몽몽,크림브륄레 팬케이크에 기대하는 맛 그대로임 무난하게 맛있음 다만 커피나 가격대가 싼 편은 아니고 사람이 엄청 많아서 붐비는거 싫어하면 약간 별로일듯 별개로 가게 내부는 예쁘고 직원분들도 친절하심,차모임 데이트 간식 푸짐한 깔끔한,크렘브륄레 수플레 팬케이크 아메리카노,2월 11일,1
1,안다미로 팬케이크,하뇽뇽,팬케이크가 너무 맛있어요 부들부들하고 촉촉하고! 인테리어도 예쁘고 조용해서 좋네요,아침식사 차모임 혼카페 데이트 간식 서민적인 캐주얼한 고급스러운 격식있는 가성비좋은 푸짐한 조용한 예쁜 깔끔한 지역주민이찾는,안다미로 팬케이크 아메리카노,3월 7일,1
2,안다미로 팬케이크,긍재,수플레랑 크로플 좋아하는데 두 개 다 너무 맛있어서 좋았어요! 바로 맛집 등록해놨어요.,차모임 혼카페 데이트 캐주얼한 조용한 예쁜 깔끔한,안다미로 초코 말차라떼 딸기 수플레 팬케이크 브라운치즈 크로플,2월 26일,1
3,안다미로 팬케이크,on22y,매장이 깔끔하고 예뻐서 친구/연인이랑 방문하기 좋아요 ㅎㅎ 크로플이 진짜 맛있습니다!,데이트 예쁜 깔끔한,딸기 수플레 팬케이크 안다미로 초코 말차라떼 초코 크로플,2월 24일,1
4,안다미로 팬케이크,초초냥이,"- 우연히 길가다가 발견한 수플레 가게. 수플레하면 조금 고가의 아이템인데 생각보다 저렴했습니다.  - 수플레: 만원이고 2개 + 아이스크림 1덩이 + 청포도와 바나나 조금 + 생크림으로 나옵니다. 아주 부드럽고 달달합니다. 가염버터를 쓰는지 짭조름... 1개 이상은 못먹는 느끼함이 있습니다.  - 카페라떼: 라떼가 아주 제대로인 가게. 우유와 에스프레소 비율이 아주 만족스럽습니다. 얼음때문에 밍밍하지도 않아서 좋았습니다.  - 가게가 좁고, 의자가 불편한게 단점입니다. 2인 데이트용 방문이지 그 이상의 인원은 불편할 것 같습니다.",간식,카페라떼 오리지날 수플레,2019년 11월 13일,1
5,안다미로 팬케이크,busted708,수플레케이크는 준비하는데 15분 ~ 20분 정도 소요된다 촉촉하고 탱글한 식감이 살아 있음 다소 느끼할 것 같아 아이스크림을 추가한 것이 좋은 선택이었다 화이트 톤의 조용한 인테리어가 맘에 든다,차모임 조용한 예쁜,아메리카노 딸기 수플레,2021년 12월 6일,1
6,안다미로 팬케이크,Fraise,주말이라 웨이팅 있음. 사람이 많고 시끌벅적. 키오스크로 주문. 보들보들하고 폭신한 맛. 계란맛이 강함.,아이동반 차모임 혼카페 데이트 기념일 간식 숨은맛집 시끌벅적한 예쁜 깔끔한 이국적/이색적 경관/야경이좋은 지역주민이찾는 대형룸,딸기수플레팬케이크 레몬에이드 아인슈페너,2023년 1월 10일,1
7,안다미로 팬케이크,구파,수플레 팬케이크 파는 곳 비주얼과 가격에 비해는 쏘쏘한 맛 수플레다보니 나오는 시간 좀 걸림,차모임 혼카페 간식 캐주얼한,바질토마토에이드 딸기수플레,2022년 5월 28일,1
0,도쿄빙수,asokiu,망고 빙수 시켰는데 맛있네요 얼음도 산더미 처럼 쌓여 있고 망고도 푸짐해요,차모임 혼카페 데이트 캐주얼한 예쁜,애플망고빙수,2023년 9월 11일,1
1,도쿄빙수,하늘,"공간이 매우 협소합니다. 항상 인기가 많아서 붐비는 편인것 같습니다.  2회 방문, 시그니쳐 메뉴들을 먹어보았는데 둘 다 만족스러웠습니다.  토마토는 토마토 쥬스에 설탕을 좀더 넣어 빙수를 만든 맛,  말차는 적당히 씁쓸하면서 위에 크림과의 밸런스가 좋았습니다.  달고 상큼한걸 좋아하시면 토마토, 말차랑 덜 단거 좋아하시면 말차 추천합니다.  가게가 좁아서 좀 부산스러워요.",간식 캐주얼한,토마토빙수 말차빙수,2019년 7월 22일,1
2,도쿄빙수,하트상추,"토마토 빙수, 녹차빙수, 단호박빙수, 키리모찌 먹어봤어요.  토마토빙수가 흔하지도 않고 젤 유명해서 많이들 드시는 것 같은데.. 토마토빙수는 설탕뿌린 토마토를 간 맛 그대로 나요. 맛있긴 하지만, 개인적으로는 다른 빙수들 퀄리티가 좋아서 드시고 싶은 맛 드시면 좋겠어요!  단호박빙수, 녹차빙수 둘 다 재료맛 건강하고 진하게 났어요. 꾸덕..  아 키리모찌가 대박박... 정말 맛있어요(੭´͈ ᐜ `͈)੭⁾⁾",데이트 간식 서민적인 캐주얼한 가성비좋은 예쁜 깔끔한 지역주민이 찾는,녹차빙수 단호박빙수 키리모찌,2019년 3월 30일,1
3,도쿄빙수,초초냥이,토마토 빙수는 토마토 아이스크림 &amp; 주스맛입니다. 색다르고 제일 기본 메뉴라 만족스러워요.  오레오빙수는 오레오빙수가 아니라 돼지바 빙수로 바꿔야할듯... 돼지바 가루에 안이 딸기잼 + 연유라서 상당히 돼지바 맛에 과하게 단 느낌이 강하고 가격도 불만족스럽습니다.,간식,토마토빙수 오레오빙수,2019년 5월 8일,1
4,도쿄빙수,루크,빙수 하단에 진짜 망고가 숨어있어요. 빙수에 연유를 부어서 주셔서 연유를 빼거나 조절은 안되는거같아요. 맛있었어요!,데이트 간식,애플망고빙수,2023년 4월 1일,1
5,도쿄빙수,feb,"정말 맛있어요! 근데 매장이 크지 않아서 웨이팅이 좀 있었어요. 카페치고는 빨리 빠지는 것 같긴 해요. 좀 시끄럽긴 한데, 빙수랑 크로플이 정말 맛있어서 기다린 보람이 있다고 생각했어요. 첫 방문이라면 꼭 토마토 빙수!",데이트 간식 캐주얼한 시끌벅적한 야외좌석(테라스),토마토 빙수 크로플,2021년 6월 27일,1
6,도쿄빙수,이삼,대표 메뉴인 토마토 빙수를 먹었는데 양도 많고 진짜 맛있어요!,혼카페 데이트 간식 숨은맛집 예쁜 깔끔한,토마토빙수,2023년 1월 24일,1
7,도쿄빙수,쁘뚠,설빙이나 프렌차이즈 빙수보다 이색적인 빙수를 맛볼 수 있다. 토마토빙수 위에 올라간 후추가루가 포인트. 달짝찌근한 우유빙수와 토마토퓌레가 찰떡궁합,데이트 이국적/이색적,토마토빙수,2019년 11월 6일,1
8,도쿄빙수,정인아,친구들이랑 처음으로 토마토빙수를 먹어봤는데 정말 색다르고 계속 생각나는 맛이에요 !! 너무너무 맛있었습니다 재방문의사 10000%!!!!!!!,간식 예쁜,토마토빙수,2018년 5월 4일,1
9,도쿄빙수,소피,도쿄빙수 토마토빙수는 진짜 마약을 친 게 분명한 것 같아요 어떻게 첫입부터 끝입까지 맛있을 수 있는지.. 1인 1빙 해야됩니다 너무 맛나요,간식 캐주얼한,토마토빙수 너를만나 콩팥콩팥,2022년 6월 21일,1
10,도쿄빙수,mgu,"자두빙수,토마토빙수 먹어봤는데 진짜 맛있어용! 직원분들도 친절하시고!! 여름에는 테라스에서 먹으니 더 좋았어요",디저트 데이트 여자끼리 조용한 젊은사람이많은,,2017년 10월 1일,1
11,도쿄빙수,봉구아줌마,날씨가 더워서 몹시 힘들었는데 달달한 애플망고빙수 먹고 피곤이 싹 날아갔어요.맛있서서 추천합니다.,간식 캐주얼한,애플망고빙수 당고,2022년 8월 28일,1
12,도쿄빙수,또니,빙수가 유명한 이유가 있네요. 맛있어요 다만 그릇밖으로 빙수가 흐르지 않도록 주의해야합니다.,점심식사 저녁식사 데이트 기념일 서민적인 캐주얼한 가성비좋은 깔끔한 지역주민이찾는,토마토빙수,2020년 8월 4일,1
13,도쿄빙수,동그라미,녹차빙수 시켰는데 중간중간에 초콜릿이 있어서 좋았어요 가격생각하면 가성비 좋습니당,데이트 간식 캐주얼한,녹차빙수,2021년 5월 3일,1
14,도쿄빙수,슈슈,빙수 양도 괜찮고 종류도 다양해서 좋아요 넓진 않지만 좌석이 많아요,간식 지역주민이찾는 야외좌석(테라스),오레오 빙수,2022년 6월 3일,1
