name,category,sub_category,address,contact,platform,url,opneing_hours
신호닭발 군자점,0,닭발,서울 광진구 능동로36길 29 1층,02-456-7721,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1156421121?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 02:00', '화 정기휴무 (매주 화요일)', '수 17:00 - 02:00', '목 17:00 - 02:00', '금 17:00 - 02:00', '토 17:00 - 02:00', '일 17:00 - 02:00']"
능동빈대떡,0,"전,빈대떡",서울 광진구 천호대로110길 8-10,02-453-6665,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1608858673?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 15:00 - 01:00']
BHC치킨 군자점,0,"치킨,닭강정",서울 광진구 천호대로 570,02-3436-9955,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1624854331?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
서울어린이대공원 놀이동산 -분식,0,종합분식,서울 광진구 능동로 216,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1306201988?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
남원식당,0,한식,서울 광진구 능동로36길 49,02-446-3406,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/20839864?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 07:00 - 21:00']
식물원 푸드코트,0,푸드코트,서울 광진구 능동로 216,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1578325858?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
구의문복합식당,0,종합분식,서울 광진구 능동로 216,070-8806-0716,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1787929634?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
서울어린이대공원 놀이동산 레스토랑,0,돈가스,서울 광진구 능동로 216,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1057679883?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
앗싸,0,양식,서울 광진구 천호대로 566,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1047176967?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
보승회관 건대입구역점,0,국밥,서울 광진구 아차산로 214 1층,0507-1373-1373,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1198188402?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 00:00 - 24:00']
화양양꼬치 건대점,0,양꼬치,서울 광진구 아차산로29길 44 화양양꼬치,0507-1377-5890,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/19372325?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 14:00 - 02:00', '수 14:00 - 02:00', '목 14:00 - 02:00', '금 14:00 - 02:00', '토 14:00 - 02:00', '일 14:00 - 02:00']"
송화산시도삭면,0,"딤섬,중식만두",서울 광진구 뚝섬로27길 48,0507-1319-7828,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1359051109?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 23:00 16:00 - 17:00 브레이크타임', '화 정기휴무 (매주 화요일)', '수 11:00 - 23:00 16:00 - 17:00 브레이크타임', '목 11:00 - 23:00 16:00 - 17:00 브레이크타임', '금 11:00 - 23:00 16:00 - 17:00 브레이크타임', '토 11:00 - 23:00 16:00 - 17:00 브레이크타임', '일 11:00 - 23:00 16:00 - 17:00 브레이크타임', '줄서는식당 20회, 22.06.06. 2022년 6월 6일  도삭면/샤오롱바오/쇼마이/특제새우딤섬', '', '', '']"
고베규카츠 건대점,0,돈가스,서울 광진구 아차산로33길 64,0507-1442-4620,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1183785127?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:30 - 22:00 16:00 - 17:00 브레이크타임 21:00 라스트오더', '화 11:30 - 22:00 16:00 - 17:00 브레이크타임 21:00 라스트오더', '수 11:30 - 22:00 16:00 - 17:00 브레이크타임 21:00 라스트오더', '목 11:30 - 22:00 16:00 - 17:00 브레이크타임 21:00 라스트오더', '금 11:30 - 22:00 16:00 - 17:00 브레이크타임 21:00 라스트오더', '토 11:30 - 22:00 21:00 라스트오더', '일 11:30 - 22:00 21:00 라스트오더']"
로니로티 건대점,0,이탈리아음식,서울 광진구 아차산로 225 단산화빌딩,02-498-7999,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/33451555?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:30 - 22:30 15:30 - 16:20 브레이크타임 21:30 라스트오더', '화 11:30 - 22:30 15:30 - 16:20 브레이크타임 21:30 라스트오더', '수 11:30 - 22:30 15:30 - 16:20 브레이크타임 21:30 라스트오더', '목 11:30 - 22:30 15:30 - 16:20 브레이크타임 21:30 라스트오더', '금 11:30 - 22:30 15:30 - 16:20 브레이크타임 21:30 라스트오더', '토 11:30 - 22:30 15:30 - 16:20 브레이크타임 21:30 라스트오더', '일 11:30 - 22:30 15:30 - 16:20 브레이크타임 21:30 라스트오더']"
돼봉삼겹살 건대점,0,돼지고기구이,서울 광진구 아차산로33길 16-4 2층,0507-1320-0505,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1305486044?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 05:00 04:00 라스트오더']
꾸아 건대점,0,베트남음식,서울 광진구 군자로3길 9,0507-1395-5468,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1269688804?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더', '화 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더', '수 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더', '목 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더', '금 11:30 - 21:00 15:30 - 17:00 브레이크타임 20:15 라스트오더', '토 11:30 - 21:00 20:15 라스트오더', '일 11:30 - 21:00 20:15 라스트오더']"
신사소곱창,0,"곱창,막창,양",서울 광진구 아차산로31길 39 1층 신사소곱창 건대점,02-2205-0103,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/38003055?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 16:30 - 01:30 01:00 라스트오더']
화기애애 건대본점,0,"육류,고기요리",서울 광진구 아차산로31길 16,0507-1355-7585,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/19866308?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 13:00 - 23:00', '화 13:00 - 23:00', '수 13:00 - 23:00', '목 13:00 - 23:00', '금 13:00 - 23:00', '토 12:00 - 23:00', '일 12:00 - 23:00']"
예담밥상,0,한정식-일반,서울 광진구 동일로22길 13,0507-1443-0073,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13155444?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 10:00 - 22:00', '화 10:00 - 22:00', '수 10:00 - 22:00', '목 10:00 - 22:00', '금 10:00 - 22:00', '토 10:00 - 22:00', '일 10:00 - 22:00']"
박과장의 조은회사,0,생선회,서울 광진구 아차산로 345 래미안 프리미어팰리스 125호,0507-1335-6942,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1361911933?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 16:00 - 01:00', '화(4/2) 정기휴무 (격주 화요일)', '수 16:00 - 01:00', '목 16:00 - 01:00', '금 16:00 - 01:00', '토 15:00 - 24:00', '일 15:00 - 24:00', '격주 화요일 정기 휴무']"
육일관 본점,0,"육류,고기요리",서울 광진구 아차산로31길 10 육일관,0507-1324-5666,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37993226?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 15:00 - 23:00', '화 15:00 - 23:00', '수 15:00 - 23:00', '목 15:00 - 23:00', '금 15:00 - 23:00', '토 12:00 - 23:00', '일 12:00 - 23:00']"
건대 숯불부자곱창,0,"곱창,막창,양",서울 광진구 아차산로33길 48 1층,0507-1440-5546,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1261821265?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 16:00 - 03:00', '화 16:00 - 03:00', '수 16:00 - 03:00', '목 16:00 - 03:00', '금 16:00 - 03:00', '토 16:00 - 03:00', '일 16:00 - 03:00']"
간장삼겹살 동방생고기 건대점,0,"육류,고기요리",서울 광진구 아차산로31길 28 2층,0507-1337-3335,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1817069607?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 16:30 - 24:00', '화 16:30 - 24:00', '수 16:30 - 24:00', '목 16:30 - 24:00', '금 16:30 - 24:00', '토 16:30 - 24:00', '일 16:30 - 24:00']"
오마카세 오사이초밥 건대본점,0,"초밥,롤",서울 광진구 군자로 14 1층,0507-1423-5420,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1982870444?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 21:00 15:00 - 17:00 브레이크타임', '화 11:00 - 21:00 15:00 - 17:00 브레이크타임', '수 11:00 - 21:00 15:00 - 17:00 브레이크타임', '목 11:00 - 21:00 15:00 - 17:00 브레이크타임', '금 11:00 - 21:00 15:00 - 17:00 브레이크타임', '토 10:30 - 21:30 14:30 - 16:30 브레이크타임', '일 10:30 - 21:30 14:30 - 16:30 브레이크타임']"
성수완당,0,한식,서울 광진구 아차산로26길 13 1층,0507-1448-5243,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1683696846?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:30 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '화 11:30 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '수 11:30 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '목 11:30 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '금 11:30 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '토 11:30 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '일 11:30 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '생방송투데이 2955회, 21.12.15. 2021년 12월 15일  파파닭다리완당면']"
킹스낵,0,종합분식,서울 광진구 동일로20길 32 1층 101호,0507-1310-5242,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1716871758?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 12:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '수 12:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '목 12:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '금 12:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '토 12:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더', '일 12:00 - 21:00 15:00 - 17:00 브레이크타임 14:30, 20:30 라스트오더']"
마초쉐프 건대점,0,이탈리아음식,서울 광진구 능동로 125 2층 마초쉐프 건대점,0507-1344-8892,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/605585253?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:30 - 22:00 15:00 - 17:00 브레이크타임 15:00 - 17:00 브레이크타임', '화 11:30 - 22:00 15:00 - 17:00 브레이크타임 15:00 - 17:00 브레이크타임', '수 11:30 - 22:00 15:00 - 17:00 브레이크타임 15:00 - 17:00 브레이크타임', '목 11:30 - 22:00 15:00 - 17:00 브레이크타임 15:00 - 17:00 브레이크타임', '금 11:30 - 22:00 15:00 - 17:00 브레이크타임 15:00 - 17:00 브레이크타임', '토 11:30 - 22:00', '일 11:30 - 22:00']"
온달집 건대점,0,"육류,고기요리",서울 광진구 아차산로33길 46 온달집 건대점,0507-1389-1298,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1586693898?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 02:00 01:30 라스트오더', '화 17:00 - 02:00 01:30 라스트오더', '수 17:00 - 02:00 01:30 라스트오더', '목 17:00 - 02:00 01:30 라스트오더', '금 17:00 - 03:00 02:30 라스트오더', '토 17:00 - 03:00 02:30 라스트오더', '일 17:00 - 02:00 01:30 라스트오더']"
쿠우쿠우 블루레일 건대직영점,0,"일식,초밥뷔페","서울 광진구 아차산로 225 5층(화양동,단산화빌딩)",02-465-6274,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1177572309?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 22:00 21:00 라스트오더', '화 11:00 - 22:00 21:00 라스트오더', '수 11:00 - 22:00 21:00 라스트오더', '목 11:00 - 22:00 21:00 라스트오더', '금 11:00 - 22:00 21:00 라스트오더', '토 11:00 - 22:00 21:00 라스트오더', '일 11:00 - 22:00 21:00 라스트오더']"
호야초밥참치 본점,0,"초밥,롤",서울 광진구 능동로13길 39 1층,0507-1498-3739,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/32089668?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 11:30 - 22:00 15:00 - 16:30 브레이크타임', '수 11:30 - 22:00 15:00 - 16:30 브레이크타임', '목 11:30 - 22:00 15:00 - 16:30 브레이크타임', '금 11:30 - 22:00 15:00 - 16:30 브레이크타임', '토 11:30 - 22:00', '일 11:30 - 22:00']"
중경식객 건대점,0,중식당,서울 광진구 동일로20길 109,02-463-7789,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1802587243?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 23:00 22:00 라스트오더']
뽕사부,0,중식당,서울 광진구 아차산로 205,02-462-1008,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1136089786?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 00:00 - 24:00']
송화산시도삭면 2호점,0,중식당,서울 광진구 아차산로30길 33,0507-1476-7832,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1112754194?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 12:00 - 23:30 15:00 - 16:00 브레이크타임 22:45 라스트오더', '화 12:00 - 23:30 15:00 - 16:00 브레이크타임 22:45 라스트오더', '수 12:00 - 23:30 15:00 - 16:00 브레이크타임 22:45 라스트오더', '목 12:00 - 23:30 15:00 - 16:00 브레이크타임 22:45 라스트오더', '금 12:00 - 23:30 15:00 - 16:00 브레이크타임 22:45 라스트오더', '토 12:00 - 23:30 15:00 - 16:00 브레이크타임 22:45 라스트오더', '일 12:00 - 23:30 15:00 - 16:00 브레이크타임 22:45 라스트오더', '생방송투데이 3165회, 22.11.01. 2022년 11월 1일  도삭면']"
드로잉레시피,0,양식,서울 광진구 뚝섬로33길 45 드로잉레시피,0507-1412-5334,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1095584677?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 12:00 - 22:00 15:00 - 17:30 브레이크타임 14:30, 21:30 라스트오더', '화 12:00 - 22:00 15:00 - 17:30 브레이크타임 14:30, 21:30 라스트오더', '수 12:00 - 22:00 15:00 - 17:30 브레이크타임 14:30, 21:30 라스트오더', '목 12:00 - 22:00 15:00 - 17:30 브레이크타임 14:30, 21:30 라스트오더', '금 12:00 - 22:00 15:00 - 17:30 브레이크타임 14:30, 21:30 라스트오더', '토 12:00 - 22:00 15:00 - 17:30 브레이크타임 14:30, 21:30 라스트오더', '일 12:00 - 22:00 15:00 - 17:30 브레이크타임 14:30, 21:30 라스트오더']"
고향양꼬치,0,양꼬치,서울 광진구 동일로18길 101,0507-1434-3618,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/31186491?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['매일 11:30 - 01:00', '맛있는녀석들 163회, 18.04.06. 2018년 4월 6일  양고기', '', '']"
건대사시미,0,생선회,서울 광진구 아차산로33길 23,0507-1419-3224,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/33626444?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 16:00 - 02:00 01:00 라스트오더', '화 16:00 - 02:00 01:00 라스트오더', '수 16:00 - 02:00 01:00 라스트오더', '목 16:00 - 02:00 01:00 라스트오더', '금 16:00 - 03:00 02:00 라스트오더', '토 16:00 - 03:00 02:00 라스트오더', '일 16:00 - 02:00 01:00 라스트오더']"
연길양꼬치 연길냉면 건대본점,0,양꼬치,서울 광진구 동일로18길 86,02-463-7741,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/37535377?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['매일 11:00 - 24:00', '생방송오늘저녁 1893회, 22.10.26. 2022년 10월 26일  양꼬치/어향가지/향라새우']"
늘조은한우 구의직영점,0,소고기구이,"서울 광진구 아차산로 355 광진아크로텔 103, 104호",0507-1389-8315,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EB%8A%A5%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1518421501?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 23:00 22:30 라스트오더', '화 11:00 - 23:00 22:30 라스트오더', '수 11:00 - 23:00 22:30 라스트오더', '목 11:00 - 23:00 22:30 라스트오더', '금 11:00 - 23:00 22:30 라스트오더', '토 12:00 - 23:00 22:30 라스트오더', '일 정기휴무 (매주 일요일)']"
대한이네 자양시장점,0,"육류,고기요리",서울 광진구 자양로15길 75 대한이네,0507-1382-4480,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1073487578?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 10:00 - 19:30', '화 10:00 - 19:30', '수 10:00 - 19:30', '목 10:00 - 19:30', '금 10:00 - 19:30', '토 10:00 - 19:30', '일 정기휴무 (매주 일요일)']"
계탄집,0,닭갈비,서울 광진구 능동로 31 1층 계탄집,0507-1414-6804,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36960619?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 23:30 23:00 라스트오더', '화 17:00 - 23:30 23:00 라스트오더', '수 17:00 - 23:30 23:00 라스트오더', '목 17:00 - 23:30 23:00 라스트오더', '금 17:00 - 23:30 23:00 라스트오더', '토 12:00 - 23:30 23:00 라스트오더', '일 12:00 - 23:30 23:00 라스트오더', '생방송오늘저녁 459회, 16.10.06. 2016년 10월 6일  닭갈비', '']"
아마 건대점,0,인도음식,서울 광진구 동일로20길 72 2층,0507-1401-8307,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1586812347?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 22:00 21:30 라스트오더']
얼땅쟈 본점,0,중식당,서울 광진구 동일로18길 68,02-467-2886,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1429339118?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 24:00']
오유미당 건대점,0,돈가스,서울 광진구 동일로20길 105 2층,0507-1394-0280,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1687695237?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 22:00 21:00 라스트오더', '화 11:00 - 22:00 21:00 라스트오더', '수 11:00 - 22:00 21:00 라스트오더', '목 11:00 - 22:00 21:00 라스트오더', '금 11:00 - 22:00 21:00 라스트오더', '토 11:00 - 22:00 21:00 라스트오더', '일 11:00 - 22:00 21:00 라스트오더']"
스시 자양,0,"초밥,롤",서울 광진구 뚝섬로 606 1층 3호,010-5121-6979,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1079071586?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 12:30 - 22:00 14:30 - 16:30 브레이크타임 21:30 라스트오더', '화(4/2) 휴무', '수 12:30 - 22:00 14:30 - 16:30 브레이크타임 21:30 라스트오더', '목 12:30 - 22:00 14:30 - 16:30 브레이크타임 21:30 라스트오더', '금 12:30 - 22:00 14:30 - 16:30 브레이크타임 21:30 라스트오더', '토 12:30 - 22:00 14:30 - 16:30 브레이크타임 21:30 라스트오더', '일 12:30 - 22:00 14:30 - 16:30 브레이크타임 21:30 라스트오더', '']"
마라비빔면&쇠고기냉면,0,중식당,서울 광진구 능동로 69 1층 134호,0507-1420-6684,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/1011010308?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 22:30', '화 11:00 - 22:30', '수 11:00 - 22:30', '목 11:00 - 22:30', '금 11:00 - 22:30', '토 11:00 - 22:30', '일 11:00 - 22:30']"
더 클래식 500 라구뜨,0,뷔페,서울 광진구 능동로 90 더클래식500 B동 3층,02-2218-5771,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/13564309?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 07:00 - 21:30 10:00 - 12:00 브레이크타임 14:30 - 18:00 브레이크타임', '화 07:00 - 21:30 10:00 - 12:00 브레이크타임 14:30 - 18:00 브레이크타임', '수 07:00 - 21:30 10:00 - 12:00 브레이크타임 14:30 - 18:00 브레이크타임', '목 07:00 - 21:30 10:00 - 12:00 브레이크타임 14:30 - 18:00 브레이크타임', '금 07:00 - 21:30 10:00 - 12:00 브레이크타임 14:30 - 18:00 브레이크타임', '토 07:00 - 21:30 10:00 - 12:00 브레이크타임 14:30 - 17:00 브레이크타임', '일 07:00 - 21:00 10:00 - 12:00 브레이크타임 14:30 - 17:30 브레이크타임']"
라화쿵부 건대점,0,마라탕,서울 광진구 아차산로30길 42 1~2층,0507-1464-7818,0,"https://map.naver.com/p/search/%EC%9E%90%EC%96%91%EB%8F%99%20%EC%9D%8C%EC%8B%9D%EC%A0%90/place/36813148?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['매일 10:00 - 02:00 01:30 라스트오더', '생방송투데이 1511회, 15.11.09. 2015년 11월 9일  ']"
