name,category,sub_category,address,dist_from_station,contact,platform,url,opneing_hours
블랭크,1,"카페,디저트",서울 송파구 삼전로9길 5-21 1층 101호 카페 블랭크,삼전역 1번 출구에서 142m,0507-1322-5064,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1409709820?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 08:00 - 22:00', '목 08:00 - 22:00', '금 08:00 - 22:00', '토 10:00 - 22:00', '일 10:00 - 18:00', '월 08:00 - 22:00', '화 08:00 - 22:00']"
콩카페 롯데백화점 잠실점,1,카페,서울 송파구 올림픽로 240 지하 1층,잠실역 4번 출구에서 3m,02-2143-7004,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1588421058?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 10:00 - 21:00', '목 10:00 - 21:00', '금 10:00 - 21:00', '토 10:00 - 21:00', '일 10:00 - 21:00', '월 10:00 - 21:00', '화 10:00 - 21:00']"
카페2.7,1,"카페,디저트",서울 송파구 백제고분로36가길 15 201-1호,석촌역 7번 출구에서 44m,02-2135-9030,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1111096673?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 09:00 - 23:00 22:00 라스트오더', '목 09:00 - 23:00 22:00 라스트오더', '금 09:00 - 23:00 22:00 라스트오더', '토 09:00 - 23:00 22:00 라스트오더', '일 09:00 - 23:00 22:00 라스트오더', '월 09:00 - 23:00 22:00 라스트오더', '화 정기휴무 (매주 화요일)']"
에맥앤볼리오스 롯데월드몰점,1,아이스크림,서울 송파구 올림픽로 300 롯데월드몰 지하1층,잠실역 11번 출구에서 30m,0507-1326-4294,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1901040045?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 22:00 21:30 라스트오더']
카페레프,1,"카페,디저트",서울 송파구 백제고분로44길 25 1층 101호,석촌역 3번 출구에서 656m,0507-1428-9284,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1484554114?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수(5/8) 휴무', '목 11:00 - 20:00 19:00 라스트오더', '금 11:00 - 20:00 19:00 라스트오더', '토 11:00 - 20:00 19:00 라스트오더', '일 11:00 - 20:00 19:00 라스트오더', '월 11:00 - 20:00 19:00 라스트오더', '화 정기휴무 (매주 화요일)', '05/20 휴무']"
아이스걸크림보이 잠실점,1,아이스크림,서울 송파구 올림픽로 212 갤러리아팰리스 상가 1층 11호,잠실역 4번 출구에서 54m,02-417-0818,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1901723829?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 12:00 - 23:30 23:15 라스트오더']
뮬리노 에스프레소바 롯데월드몰점,1,"카페,디저트",서울 송파구 올림픽로 300 롯데월드몰 6층,잠실역 번 출구에서 0m,0507-1405-3424,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1377590695?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 22:00 21:30 라스트오더']
겟썸커피 LMoA,1,"카페,디저트",서울 송파구 올림픽로 300 잠실 에비뉴엘 6층 롯데뮤지엄,잠실역 번 출구에서 0m,02-3213-2865,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1631342482?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 21:00']
뵈르뵈르 롯데월드몰점,1,"카페,디저트",서울 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰 지하1층,잠실역 10번 출구에서 6m,,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1751558925?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 22:00']
젤라떼리아 도도,1,아이스크림,서울 송파구 백제고분로41길 21-24 1층 코너 젤라떼리아 도도,석촌역 1번 출구에서 237m,0507-1338-8497,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1985732438?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 12:00 - 22:00', '목 12:00 - 22:00', '금 12:00 - 22:00', '토 12:00 - 22:00', '일 12:00 - 22:00', '월 정기휴무 (매주 월요일)', '화 12:00 - 22:00']"
카페콤피,1,"카페,디저트",서울 송파구 올림픽로35가길 9 카페콤피,잠실역 9번 출구에서 47m,0507-1356-6380,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1655159955?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 11:00 - 21:00', '목 11:00 - 21:00', '금 11:00 - 21:00', '토 12:00 - 19:00', '일 정기휴무 (매주 일요일)', '월 11:00 - 21:00', '화 11:00 - 21:00']"
벨케이크,1,케이크전문,서울 송파구 백제고분로7길 58 1층,잠실새내역 3번 출구에서 17m,0507-1396-0826,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1885357841?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 12:00 - 19:50', '목 12:00 - 19:50', '금 12:00 - 19:50', '토 12:00 - 19:50', '일 12:00 - 19:50', '월 12:00 - 19:50', '화 12:00 - 19:50']"
크리스피크림도넛 잠실점,1,도넛,서울 송파구 올림픽로 240 지하 1층,잠실역 3번 출구에서 5m,02-2143-7086,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/12806518?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 10:30 - 20:00', '목 10:30 - 20:00', '금 10:30 - 20:30', '토 10:30 - 20:30', '일 10:30 - 20:30', '월 10:30 - 20:00', '화 10:30 - 20:00']"
채터볼,1,브런치카페,"서울 송파구 백제고분로45길 21-7 지하1, 1, 2층",송파나루역 1번 출구에서 402m,0507-1444-7503,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1869850159?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 21:30']
블루보틀 잠실 카페,1,블루보틀,서울 송파구 올림픽로 300 블루보틀 잠실 카페,잠실역 10번 출구에서 13m,1533-6906,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1083170729?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 22:00']
삼송빵집 잠실 광장점,1,베이커리,서울 송파구 올림픽로 265,잠실역에서 4m,02-415-3033,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1172014750?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 08:00 - 22:00']
빠아빠,1,베이커리,서울 송파구 백제고분로45길 20 1층,송파나루역 1번 출구에서 20m,,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1764852329?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 12:00 - 22:00 21:30 라스트오더']
카페 앙떼띠,1,"카페,디저트","서울 송파구 올림픽로 342 아울타워 1,2층",잠실역 10번 출구에서 365m,02-420-7410,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1550301597?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 21:00']
이낙근찹쌀떡베이커리 잠실지점,1,베이커리,서울 송파구 올림픽로 212 겔러리아팰리스 지하 1층,잠실새내역 1번 출구에서 511m,0507-1381-4082,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/547784315?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 08:00 - 18:00', '목 08:00 - 18:00', '금 08:00 - 18:00', '토 08:00 - 18:00', '일 08:00 - 15:00', '월 08:00 - 18:00', '화 08:00 - 18:00']"
이성당 롯데백화점잠실점,1,베이커리,서울 송파구 올림픽로 240 지하 1층,잠실역 3번 출구에서 5m,02-2143-7061,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/37631250?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 10:30 - 20:00', '목 10:30 - 20:00', '금 10:30 - 20:00', '토 10:30 - 20:30', '일 10:30 - 20:30', '월 10:30 - 20:00', '화 10:30 - 20:00']"
푸가 커피 로스터스,1,"카페,디저트",서울 송파구 백제고분로42길 34 1층,석촌역 3번 출구에서 43m,0507-1307-7618,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1066931578?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수(5/8) 휴무', '목(5/9) 휴무', '금(5/10) 휴무', '토(5/11) 휴무', '일(5/12) 휴무', '월(5/13) 휴무', '화(5/14) 휴무', '05/07-05/25 휴무']"
호이안로스터리 송리단길점,1,"카페,디저트",서울 송파구 백제고분로45길 3-18,송파나루역 1번 출구에서 276m,0507-1357-8931,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1403694368?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 22:00 21:40 라스트오더']
카페 성상,1,"카페,디저트",서울 송파구 송파대로48길 5 1층,석촌역 1번 출구에서 35m,0507-1431-3989,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1784368698?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 정기휴무 (매주 수요일)', '목 12:00 - 18:00 17:15 라스트오더', '금 12:00 - 18:00 17:15 라스트오더', '토 12:00 - 18:00 17:15 라스트오더', '일 12:00 - 18:00 17:15 라스트오더', '월 12:00 - 18:00 17:15 라스트오더', '화 12:00 - 18:00 17:15 라스트오더']"
모나모나,1,"카페,디저트",서울 송파구 백제고분로19길 26 1층,삼전역 1번 출구에서 376m,0507-1370-6870,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1922695855?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 12:00 - 22:00 21:30 라스트오더', '목 12:00 - 22:00 21:30 라스트오더', '금 12:00 - 22:00 21:30 라스트오더', '토 12:00 - 22:00 21:30 라스트오더', '일 정기휴무 (매주 일요일)', '월 정기휴무 (매주 월요일)', '화 정기휴무 (매주 화요일)']"
카페 라크,1,"카페,디저트",서울 송파구 석촌호수로 258 1층 102호,석촌역 1번 출구에서 4m,0507-1304-6287,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1174503412?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 12:00 - 19:00 18:30 라스트오더', '목 12:00 - 19:00 18:30 라스트오더', '금 12:00 - 19:00 18:30 라스트오더', '토 12:00 - 22:00 21:30 라스트오더', '일 12:00 - 22:00 21:30 라스트오더', '월 12:00 - 19:00 18:30 라스트오더', '화(5/14) 휴무', '']"
버터핑거팬케익스 잠실롯데점,1,베이커리,서울 송파구 올림픽로 240 롯데백화점 잠실점 지하 1층,잠실역 3번 출구에서 5m,02-2143-7051,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/567242317?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 10:00 - 22:00 21:00 라스트오더', '목 10:00 - 22:00 21:00 라스트오더', '금 10:00 - 22:00 21:00 라스트오더', '토 10:00 - 22:00 21:00 라스트오더', '일 10:00 - 22:00 21:00 라스트오더', '월 10:00 - 22:00 21:00 라스트오더', '화 10:00 - 22:00 21:00 라스트오더']"
카페이클립스,1,"카페,디저트",서울 송파구 송파대로49길 52 A동 201호,석촌고분역 2번 출구에서 525m,0507-1302-0401,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1534260120?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 12:00 - 23:00', '목 12:00 - 23:00', '금 12:00 - 24:00', '토 12:00 - 24:00', '일 12:00 - 23:00', '월 정기휴무 (매주 월요일)', '화 12:00 - 23:00']"
SAVVY,1,"카페,디저트",서울 송파구 백제고분로41길 35-24 1F,석촌역 1번 출구에서 356m,0507-1476-2159,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1146973446?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 12:00 - 21:00 20:30 라스트오더', '목 12:00 - 21:00 20:30 라스트오더', '금 12:00 - 21:00 20:30 라스트오더', '토 12:00 - 21:00 20:30 라스트오더', '일 12:00 - 21:00 20:30 라스트오더', '월 12:00 - 21:00 20:30 라스트오더', '화 정기휴무 (매주 화요일)']"
미스틱래빗,1,"카페,디저트","서울 송파구 백제고분로 426 1층 107호, 108호, 109호",송파나루역 4번 출구에서 144m,0507-1419-8942,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1461778205?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 11:30 - 23:00 21:30 라스트오더', '목 11:30 - 23:00 21:30 라스트오더', '금 11:30 - 23:00 21:30 라스트오더', '토 10:30 - 23:00 21:30 라스트오더', '일 10:30 - 23:00 21:30 라스트오더', '월 11:30 - 23:00 21:30 라스트오더', '화 11:30 - 23:00 21:30 라스트오더']"
논노난나,1,"카페,디저트",서울 송파구 송이로2길 9-1 1층 101호,송파역 1번 출구에서 54m,0507-1460-6115,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1261686700?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 09:00 - 20:00']
여섯시오븐 롯데백화점잠실점,1,베이커리,서울 송파구 올림픽로 240 지하 1층,잠실역 3번 출구에서 5m,02-2143-7079,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1064132028?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 20:00']
텅 잠실 스페이스,1,"카페,디저트",서울 송파구 올림픽로 300 롯데월드몰 지하1층,잠실역 11번 출구에서 30m,0507-1329-2234,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1904376871?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 22:00 21:30 라스트오더']
아티제 올림픽공원점,1,카페,서울 송파구 위례성대로 18 금복빌딩 1층,한성백제역 1번 출구에서 71m,02-422-5131,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/36033778?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 07:00 - 22:00', '목 07:00 - 22:00', '금 07:00 - 22:00', '토 09:00 - 22:00', '일 09:00 - 22:00', '월 07:00 - 22:00', '화 07:00 - 22:00']"
브래드마티스,1,베이커리,서울 송파구 중대로10길 37 1층,가락시장역 5번 출구에서 569m,02-402-5022,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1079826227?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 08:00 - 22:00', '목 08:00 - 22:00', '금 08:00 - 22:00', '토 08:00 - 22:00', '일 08:00 - 20:00', '월 08:00 - 22:00', '화 08:00 - 22:00']"
노아스로스팅 롯데백화점 에비뉴엘 월드타워점,1,카페,서울 송파구 올림픽로 300 지하1층,잠실역 번 출구에서 0m,02-3213-2086,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1534921481?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 10:30 - 20:00', '목 10:30 - 20:00', '금 10:30 - 20:30', '토 10:30 - 20:30', '일 10:30 - 20:30', '월 10:30 - 20:00', '화 10:30 - 20:00']"
마호가니 잠실점,1,"카페,디저트",서울 송파구 올림픽로35가길 16 홈플러스 1층 마호가니 커피,잠실역 9번 출구에서 305m,02-2203-8880,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1046575028?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 09:00 - 22:00', '목 09:00 - 22:00', '금 09:00 - 22:00', '토 10:00 - 22:00', '일(5/12) 정기휴무 (매달 2, 4번째 일요일)', '월 09:00 - 22:00', '화 09:00 - 22:00', '매달 2, 4번째 일요일 정기 휴무']"
엔제리너스 롯데월드몰F1점,1,카페,서울 송파구 올림픽로 300 1층,잠실역 10번 출구에서 9m,02-3213-4182,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/35831895?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 08:00 - 22:00', '목 08:00 - 22:00', '금 08:00 - 23:00', '토 08:00 - 23:00', '일 08:00 - 22:00', '월 08:00 - 22:00', '화 08:00 - 22:00']"
르브리에,1,"카페,디저트",서울 송파구 백제고분로43길 8 1층,송파나루역 1번 출구에서 354m,0507-1459-2116,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1220610665?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 10:00 - 21:00 15:30 - 17:00 브레이크타임', '목 10:00 - 21:00 15:30 - 17:00 브레이크타임', '금 10:00 - 21:00 15:30 - 17:00 브레이크타임', '토 10:00 - 21:00', '일 10:00 - 21:00', '월 10:00 - 21:00 15:30 - 17:00 브레이크타임', '화 10:00 - 21:00 15:30 - 17:00 브레이크타임']"
데이던스,1,"카페,디저트",서울 송파구 송파대로 452 6층,석촌역 1번 출구에서 175m,0507-1316-9606,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1622598293?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 16:00 - 22:00 21:20 라스트오더', '목 14:00 - 23:00 22:20 라스트오더', '금 14:00 - 23:00 22:20 라스트오더', '토 14:00 - 23:00 22:20 라스트오더', '일 14:00 - 23:00 22:20 라스트오더', '월 14:00 - 23:00 22:20 라스트오더', '화 14:00 - 23:00 22:20 라스트오더', '매달 5번째 월요일 정기 휴무']"
폴 바셋 롯데월드몰점,1,카페,서울 송파구 올림픽로 300 롯데월드몰 5층,잠실역 10번 출구에서 14m,02-3213-4522,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/35807029?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 22:00']
봉봉샌드위치,1,베이커리,서울 송파구 석촌호수로12길 30 1층,잠실새내역 4번 출구에서 504m,0507-1339-3734,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/37766543?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 11:00 - 19:00 18:30 라스트오더', '목 11:00 - 19:00 18:30 라스트오더', '금 11:00 - 19:00 18:30 라스트오더', '토 11:00 - 19:00 18:30 라스트오더', '일 11:00 - 15:00 14:30 라스트오더', '월 정기휴무 (매주 월요일)', '화 11:00 - 19:00 18:30 라스트오더']"
스타벅스 잠실시그마타워점,1,카페,서울 송파구 올림픽로 289,잠실역 번 출구에서 13m,1522-3232,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1415731544?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수(5/8) 07:00 - 22:00', '목(5/9) 07:00 - 22:00', '금(5/10) 07:00 - 22:00', '토(5/11) 07:00 - 21:00', '일(5/12) 08:00 - 21:00', '월(5/13) 07:00 - 22:00', '화(5/14) 07:00 - 22:00']"
소피텔 앰배서더 서울 레스파스,1,"카페,디저트",서울 송파구 잠실로 209 소피텔 앰배서더 서울 호텔 & 서비스드 레지던스 6층,잠실역 10번 출구에서 319m,02-2092-6104,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1523657441?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:00 - 22:00 21:00 라스트오더']
스타벅스 아시아선수촌점,1,카페,서울 송파구 백제고분로 69,종합운동장역 번 출구에서 54m,1522-3232,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/11689854?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수(5/8) 07:00 - 22:00', '목(5/9) 07:00 - 22:00', '금(5/10) 07:00 - 22:00', '토(5/11) 07:00 - 22:00', '일(5/12) 07:00 - 22:00', '월(5/13) 07:00 - 22:00', '화(5/14) 07:00 - 22:00']"
스타벅스 송파나루역DT점,1,카페,서울 송파구 오금로 142,송파나루역 1번 출구에서 11m,1522-3232,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1866649037?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수(5/8) 매장 07:00 - 22:00 드라이브스루 07:00 - 22:00', '목(5/9) 매장 07:00 - 22:00 드라이브스루 07:00 - 22:00', '금(5/10) 매장 07:00 - 22:00 드라이브스루 07:00 - 22:00', '토(5/11) 매장 07:00 - 22:00 드라이브스루 07:00 - 22:00', '일(5/12) 매장 07:00 - 22:00 드라이브스루 07:00 - 22:00', '월(5/13) 매장 07:00 - 22:00 드라이브스루 07:00 - 22:00', '화(5/14) 매장 07:00 - 22:00 드라이브스루 07:00 - 22:00 접기']"
킴스델리마켓,1,"카페,디저트",서울 송파구 백제고분로45길 13 1층,송파나루역 1번 출구에서 320m,,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1949234784?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 09:30 - 19:30', '목 09:30 - 19:30', '금 09:30 - 19:30', '토 09:30 - 19:30', '일 09:30 - 19:30', '월 09:30 - 19:30', '화 09:30 - 19:30', '생방송투데이 3461회, 24.01.30. 2024년 1월 30일  토마토바질페스토/플레인베이글/에브리띵베이글']"
커스텀커피 잠실나루점,1,카페,서울 송파구 올림픽로37길 130 파크리오상가 1층 커스텀커피,잠실나루역 번 출구에서 115m,070-8860-0712,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1288692458?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 08:00 - 19:30 19:00 라스트오더', '목 08:00 - 19:30 19:00 라스트오더', '금 08:00 - 19:30 19:00 라스트오더', '토 09:00 - 19:00 18:30 라스트오더', '일 09:00 - 19:00 18:30 라스트오더', '월 08:00 - 19:30 19:00 라스트오더', '화 08:00 - 19:30 19:00 라스트오더']"
스타벅스 잠실대교남단R점,1,카페,서울 송파구 송파대로 570,잠실역 7번 출구에서 1m,1522-3232,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/91282084?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수(5/8) 매장 07:00 - 21:00 딜리버스 10:00 - 20:00', '목(5/9) 매장 07:00 - 21:00 딜리버스 10:00 - 20:00', '금(5/10) 매장 07:00 - 21:00 딜리버스 10:00 - 20:00', '토(5/11) 매장 08:00 - 21:00 딜리버스 10:00 - 20:00', '일(5/12) 매장 08:00 - 21:00 딜리버스 10:00 - 20:00', '월(5/13) 매장 07:00 - 21:00 딜리버스 10:00 - 20:00', '화(5/14) 매장 07:00 - 21:00 딜리버스 10:00 - 20:00 접기']"
타르타르 잠실롯데월드몰점,1,카페,서울 송파구 올림픽로 300 지하1층,잠실역 10번 출구에서 13m,010-4619-6881,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1496593095?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 22:00']
쿠즈,1,"카페,디저트",서울 송파구 송파대로40길 7 1층 101호,석촌역 4번 출구에서 330m,0507-1490-1541,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1426823995?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수(5/8) 휴무', '목 10:00 - 20:30 20:00 라스트오더', '금 10:00 - 20:30 20:00 라스트오더', '토 10:00 - 20:30 20:00 라스트오더', '일 10:00 - 20:30 20:00 라스트오더', '월 정기휴무 (매주 월요일)', '화 10:00 - 20:30 20:00 라스트오더']"
끄네들로,1,"카페,디저트",서울 송파구 오금로 95 국제빌딩 끄네들로,잠실역 10번 출구에서 419m,0507-1340-8519,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1290570696?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 12:00 - 22:00 21:30 라스트오더', '목 12:00 - 22:00 21:30 라스트오더', '금 12:00 - 22:00 21:30 라스트오더', '토 12:00 - 23:00 22:30 라스트오더', '일 12:00 - 22:30 22:00 라스트오더', '월 12:00 - 22:00 21:30 라스트오더', '화 12:00 - 22:00 21:30 라스트오더']"
프롬하츠커피 롯데월드몰점,1,"카페,디저트",서울 송파구 올림픽로 300 롯데월드몰 1층,잠실역 11번 출구에서 5m,02-3213-4196,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1151751814?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:30 - 22:00 21:30 라스트오더']
멜로드도산 롯데백화점잠실점,1,케이크전문,서울 송파구 올림픽로 240 롯데백화점 잠실점 B1층 식품관,잠실역 3번 출구에서 5m,0507-1336-6754,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/1044766464?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['수 10:30 - 20:00', '목 10:30 - 20:00', '금 10:30 - 20:30', '토 10:30 - 20:30', '일 10:30 - 20:30', '월 10:30 - 20:00', '화 10:30 - 20:00']"
투썸플레이스 잠실신천점,1,카페,서울 송파구 백제고분로7길 9,종합운동장역 번 출구에서 367m,02-415-2344,0,"https://map.naver.com/p/search/%EC%9E%A0%EC%8B%A4%20%EC%B9%B4%ED%8E%98/place/21004689?c=12.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 08:00 - 22:50']
