name,category,sub_category,address,contact,platform,url,opneing_hours
홈리,1,"카페,디저트",서울 광진구 광나루로 369 113호,0507-1485-2315,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1481033229?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 10:00 - 19:00', '화 10:00 - 19:00', '수 10:00 - 19:00', '목 10:00 - 19:00', '금 10:00 - 19:00', '토 11:00 - 17:00', '일 정기휴무 (매주 일요일)']"
라그랑우스,1,베이커리,서울 광진구 아차산로 345 101동 102호,02-444-1007,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1232651474?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 12:00 - 21:00', '수 12:00 - 21:00', '목 12:00 - 21:00', '금 12:00 - 21:00', '토 12:00 - 21:00', '일 정기휴무 (매주 일요일)']"
쏘스윗 건대,1,"카페,디저트",서울 광진구 능동로13길 10-5 1층 쏘스윗 건대,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1416409083?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 14:00 - 20:00', '수 14:00 - 20:00', '목 14:00 - 20:00', '금 14:00 - 20:00', '토 13:00 - 20:00', '일 13:00 - 20:00']"
카페 오알피하우스,1,"카페,디저트",서울 광진구 능동로13길 44 2층,0507-1344-2067,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1796410989?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 13:00 - 22:00', '화 13:00 - 22:00', '수 13:00 - 22:00', '목 13:00 - 22:00', '금 13:00 - 22:00', '토 12:30 - 22:00', '일 12:30 - 22:00']"
풀리카페 건대점,1,"카페,디저트",서울 광진구 아차산로 295-12 FullyCafe,0507-1349-9717,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1514801490?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 10:30 - 22:00 21:30 라스트오더', '수 10:30 - 22:00 21:30 라스트오더', '목 10:30 - 22:00 21:30 라스트오더', '금 10:30 - 22:00 21:30 라스트오더', '토 10:30 - 22:00 21:30 라스트오더', '일 10:30 - 22:00 21:30 라스트오더']"
띵똥와플 건국대점,1,와플,서울 광진구 능동로13길 10,02-468-1539,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/36667869?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 12:00 - 23:20']
아에드,1,"카페,디저트",서울 광진구 능동로44길 13 1층,0507-1338-5006,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1924409025?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 20:00', '화 정기휴무 (매주 화요일)', '수 정기휴무 (매주 수요일)', '목 11:00 - 20:00', '금 11:00 - 20:00', '토 11:00 - 20:00', '일 11:00 - 20:00', '놀라운토요일 252회, 23.02.25. 2023년 2월 25일  딸기무스케이크']"
냥토피아 카페앤샵,1,"카페,디저트",서울 광진구 능동로 147-1 3층 냥토피아 카페앤샵,0507-1308-8486,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1845676470?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 13:00 - 21:30 20:30 라스트오더', '수 13:00 - 21:30 20:30 라스트오더', '목 13:00 - 21:30 20:30 라스트오더', '금 13:00 - 21:30 20:30 라스트오더', '토 13:00 - 21:30 20:30 라스트오더', '일 13:00 - 20:30 19:30 라스트오더']"
커피마켓,1,카페,서울 광진구 아차산로33길 60,02-463-8009,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/11713252?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:30 - 23:00']
스타벅스 건국대점,1,카페,서울 광진구 능동로 117,1522-3232,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1055402757?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월(4/1) 07:00 - 22:00', '화(4/2) 07:00 - 22:00', '수(4/3) 07:00 - 22:00', '목(4/4) 07:00 - 22:00', '금(4/5) 07:00 - 22:00', '토(4/6) 08:00 - 22:00', '일(4/7) 08:00 - 22:00']"
리셋커피 아일랜드,1,"카페,디저트",서울 광진구 동일로20길 68 1층 리셋커피아일랜드,02-6012-5964,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1637087338?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 23:00', '화 11:00 - 23:00', '수 11:00 - 23:00', '목 11:00 - 23:00', '금 11:00 - 23:00', '토 11:00 - 23:00', '일 11:00 - 23:00']"
은비스브레드 건국대,1,베이커리,서울 광진구 능동로 69 자양호반써밋 상가동 118호 은비스브레드,0507-1470-0080,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1034029389?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 11:00 - 20:00', '수 11:00 - 20:00', '목 11:00 - 20:00', '금 11:00 - 20:00', '토 11:00 - 20:00', '일 11:00 - 20:00']"
트웰브미닛,1,"카페,디저트",서울 광진구 아차산로33길 68 트웰브미닛,0507-1385-9973,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1281446338?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 08:00 - 19:00', '화 08:00 - 19:00', '수 08:00 - 19:00', '목 08:00 - 19:00', '금 08:00 - 19:00', '토 10:30 - 21:30', '일 10:30 - 21:30']"
재해석 건대점,1,"카페,디저트",서울 광진구 아차산로 272 2층,0507-1366-4642,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1338582686?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 21:00']
최가커피회관,1,"카페,디저트",서울 광진구 능동로13길 30 지층,0507-1320-7998,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1332129677?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:30 - 23:00', '화 11:30 - 23:00', '수 11:30 - 23:00', '목 11:30 - 23:00', '금 11:30 - 23:00', '토 11:30 - 23:00', '일 11:30 - 23:00']"
북카페세모 건대점,1,"카페,디저트","서울 광진구 아차산로31길 20 2층, 3층",010-2951-8005,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1387574298?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 12:00 - 01:00', '화 12:00 - 01:00', '수 12:00 - 01:00', '목 12:00 - 01:00', '금 12:00 - 01:00', '토 12:00 - 01:00', '일 12:00 - 01:00']"
은지세,1,베이커리,서울 광진구 능동로41길 6 1층 은지세 디저트,02-491-0777,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1482659162?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 10:00 - 20:30', '화 10:00 - 20:30', '수 10:00 - 20:30', '목 10:00 - 20:30', '금 10:00 - 20:30', '토 10:00 - 20:30', '일 정기휴무 (매주 일요일)']"
브렛서울,1,"카페,디저트",서울 광진구 광나루로 410 1층 101호,0507-1355-4874,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1195210011?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 10:00 - 20:00', '수 10:00 - 20:00', '목 10:00 - 20:00', '금 10:00 - 20:00', '토 11:00 - 20:00', '일 11:00 - 20:00']"
쑥띵,1,"카페,디저트",서울 광진구 능동로 137 1층,0507-1371-3498,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1141376993?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 12:00 - 21:00', '화 12:00 - 21:00', '수 12:00 - 21:00', '목 12:00 - 21:00', '금 12:00 - 21:00', '토 12:00 - 21:00', '일 정기휴무 (매주 일요일)']"
메종드쁘띠푸르 커먼그라운드점,1,베이커리,서울 광진구 아차산로 200 메종드쁘띠푸르,02-2122-1180,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1050241176?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:00 - 22:00']
젠젠 롯데백화점 건대스타시티점,1,"카페,디저트",서울 광진구 능동로 92 롯데백화점 건대스타시티점 2층,02-2218-3223,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1170910331?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
초초하우스,1,베이커리,서울 광진구 동일로28길 48 모아빌 1층,0507-1445-1202,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1808660812?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 12:00 - 20:00', '수 12:00 - 20:00', '목 12:00 - 20:00', '금 12:00 - 20:00', '토 12:00 - 20:00', '일 12:00 - 17:00']"
솔티드,1,"카페,디저트",서울 광진구 능동로32길 5 1층,0507-1305-2215,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1566098855?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 11:00 - 21:00', '수 11:00 - 21:00', '목 11:00 - 21:00', '금 11:00 - 21:00', '토 11:00 - 21:00', '일 12:00 - 20:00']"
스위트레코드,1,"카페,디저트",서울 광진구 아차산로21길 77 1층 스위트레코드,0507-1330-1094,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1282778930?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 정기휴무 (매주 화요일)', '수 11:00 - 20:00', '목 11:00 - 20:00', '금 11:00 - 20:00', '토 11:00 - 20:00', '일 11:00 - 20:00']"
에브리싱글세컨드,1,"카페,디저트",서울 광진구 면목로 67-4 1층,0507-1308-5741,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1170396207?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 11:00 - 19:00', '수 11:00 - 19:00', '목 11:00 - 19:00', '금 11:00 - 19:00', '토 11:00 - 17:00', '일 정기휴무 (매주 일요일)']"
그리네,1,"카페,디저트",서울 광진구 동일로22길 117-7 1~2층 그리네,070-8787-9359,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1799218070?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 22:00']
커피나인 건대,1,"카페,디저트","서울 광진구 동일로18길 107 1층 107, 108. 109호",0507-1384-2008,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1796909469?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:00 - 22:00']
설빙 건대지점,1,빙수,서울 광진구 아차산로 225 2층,0507-1339-5385,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/35271883?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 22:30 22:00 라스트오더']
꼬메노,1,카페,서울 광진구 군자로7길 29 1층 카페꼬메노,02-468-5177,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/20322289?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 13:00 - 22:30', '화 13:00 - 22:30', '수 13:00 - 22:30', '목 13:00 - 22:30', '금 13:00 - 22:30', '토 13:00 - 22:30', '일 13:00 - 22:30']"
커피나무 건대입구역점,1,카페,서울 광진구 동일로22길 117-26,02-466-1415,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1957957154?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 10:00 - 24:00']
인마이험블커피,1,카페,서울 광진구 면목로7길 10 1층,070-8657-4905,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1131526197?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 22:00 21:30 라스트오더', '화 11:00 - 22:00 21:30 라스트오더', '수 11:00 - 22:00 21:30 라스트오더', '목 11:00 - 22:00 21:30 라스트오더', '금 11:00 - 22:00 21:30 라스트오더', '토 11:00 - 22:00 21:30 라스트오더', '일 11:00 - 22:00 21:30 라스트오더']"
스위츠굽,1,"카페,디저트",서울 광진구 군자로 25 스위츠굽,0507-1483-4666,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1733511155?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 18:00', '화 08:00 - 18:00', '수 08:00 - 18:00', '목 08:00 - 18:00', '금 08:00 - 18:00', '토 08:00 - 18:00', '일 정기휴무 (매주 일요일)']"
그래그릭,1,"카페,디저트",서울 광진구 능동로 324-1 1층 104호 GRAGREEK,0507-1336-8415,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1623750835?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 12:00 - 22:00 21:50 라스트오더', '화 12:00 - 22:00 21:50 라스트오더', '수 12:00 - 22:00 21:50 라스트오더', '목 12:00 - 22:00 21:50 라스트오더', '금 12:00 - 22:00 21:50 라스트오더', '토 12:00 - 22:00 21:50 라스트오더', '일 12:00 - 22:00 21:50 라스트오더']"
엔제리너스커피 건대역점,1,카페,서울 광진구 능동로 103,02-463-1525,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/12785886?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 00:00 - 24:00 05:00 - 06:00 브레이크타임']
할리스 건대입구점,1,카페,서울 광진구 아차산로 235,02-463-1983,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/19407313?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 08:00 - 02:00']
수완카페앤베이커리,1,"카페,디저트",서울 광진구 아차산로30길 39 1층 SuWan Cafe&Bakery,0507-1342-7515,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1561565176?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 23:00', '화 11:00 - 23:00', '수 11:00 - 23:00', '목 11:00 - 23:00', '금 11:00 - 23:00', '토 11:00 - 23:00', '일 11:00 - 23:00']"
크리스피크림도넛 건대스타시티점,1,도넛,서울 광진구 아차산로 262 더샵스타시티,02-2024-1460,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/12806471?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 09:00 - 23:00']
벨렘351 건대점,1,"카페,디저트",서울 광진구 능동로 119,02-467-0351,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1592070250?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 09:00 - 22:00']
베리스베어,1,케이크전문,서울 광진구 면목로 58 1층 베리스베어,0507-1340-3059,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1177313941?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 20:00', '화 정기휴무 (매주 화요일)', '수 11:00 - 20:00', '목 11:00 - 20:00', '금 11:00 - 22:00', '토 11:00 - 20:00', '일 11:00 - 20:00']"
보리스,1,"카페,디저트",서울 광진구 아차산로 290 1층,0507-1329-0822,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1690309548?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 10:00 - 19:00', '화 10:00 - 19:00', '수 10:00 - 19:00', '목 10:00 - 19:00', '금 10:00 - 19:00', '토 10:00 - 18:00', '일 정기휴무 (매주 일요일)']"
르와지르,1,"카페,디저트",서울 광진구 능동로 179 B1층,0507-1331-4640,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1114074740?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 정기휴무 (매주 화요일)', '수 11:00 - 19:00', '목 11:00 - 19:00', '금 11:00 - 19:00', '토 11:00 - 19:00', '일 11:00 - 19:00']"
카페 후르츠,1,"카페,디저트",서울 광진구 동일로70길 53-5 1층 카페 후르츠,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1388531951?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 12:00 - 21:00 20:30 라스트오더', '수 12:00 - 21:00 20:30 라스트오더', '목 12:00 - 21:00 20:30 라스트오더', '금 12:00 - 21:00 20:30 라스트오더', '토 12:00 - 21:00 20:30 라스트오더', '일 정기휴무 (매주 일요일)']"
카페704호,1,"카페,디저트",서울 광진구 아차산로41길 44 서경빌딩 1층,010-6465-7704,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1767198112?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 11:00 - 22:00 21:30 라스트오더', '화 11:00 - 22:00 21:30 라스트오더', '수 정기휴무 (매주 수요일)', '목 11:00 - 22:00 21:30 라스트오더', '금 11:00 - 22:00 21:30 라스트오더', '토 11:00 - 22:00 21:30 라스트오더', '일 11:00 - 22:00 21:30 라스트오더']"
빵익선,1,베이커리,서울 광진구 능동로 272 1층,0507-1489-0941,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1598611197?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 08:00 - 21:00', '화 정기휴무 (매주 화요일)', '수 08:00 - 21:00', '목 08:00 - 21:00', '금 08:00 - 21:00', '토 08:00 - 21:00', '일 08:00 - 21:00']"
읍천리382 건대입구역점,1,카페,서울 광진구 아차산로 214 1층,0507-1419-6783,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1543758149?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 09:00 - 22:00']
레이지바잇,1,"카페,디저트",서울 광진구 능동로24길 50 1층,010-9107-5131,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1858966480?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 정기휴무 (매주 화요일)', '수 12:00 - 20:00', '목 12:00 - 20:00', '금 12:00 - 20:00', '토 12:00 - 18:00', '일 정기휴무 (매주 일요일)']"
메가MGC커피 건대입구역점,1,카페,서울 광진구 아차산로 224 1층,0507-1466-3032,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1403694577?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 07:30 - 23:00', '화 07:30 - 23:00', '수 07:30 - 23:00', '목 07:30 - 23:00', '금 07:30 - 23:00', '토 09:00 - 23:00', '일 09:00 - 23:00']"
스너글리,1,"카페,디저트",서울 광진구 능동로43길 12 1층,0507-1432-5886,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1966516806?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 10:00 - 21:00', '화 정기휴무 (매주 화요일)', '수 10:00 - 21:00', '목 10:00 - 21:00', '금 10:00 - 21:00', '토 11:00 - 21:00', '일 11:00 - 21:00']"
크림베이글 건대점,1,"카페,디저트",서울 광진구 아차산로31길 20-4 1층,0507-1478-8603,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1408658455?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 11:00 - 20:00']
쉬르메르,1,케이크전문,서울 광진구 아차산로30길 31 1층 케이크쉬르메르,0507-1332-3819,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1453959321?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 12:00 - 20:00', '화 12:00 - 20:00', '수 12:00 - 20:00', '목 12:00 - 20:00', '금 12:00 - 20:00', '토 12:00 - 20:00', '일 정기휴무 (매주 일요일)']"
해실해실,1,"카페,디저트",서울 광진구 동일로22길 58 해실해실,0507-1390-0932,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1086555463?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 14:00 - 22:00 21:40 라스트오더', '수 14:00 - 22:00 21:40 라스트오더', '목 14:00 - 22:00 21:40 라스트오더', '금 14:00 - 22:00 21:40 라스트오더', '토 14:00 - 22:00 21:40 라스트오더', '일 14:00 - 22:00 21:40 라스트오더', '04/10 22대 국회의원선거 휴무']"
위클리베이글 어린이대공원역점,1,베이글,서울 광진구 능동로17길 10 시트린 1층 101호,0507-1394-0901,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1499840333?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 09:00 - 22:00', '화 09:00 - 22:00', '수 09:00 - 22:00', '목 09:00 - 22:00', '금 09:00 - 22:00', '토 10:00 - 21:00', '일 10:00 - 21:00']"
스위츠포레스트,1,"카페,디저트",서울 광진구 면목로 86 1층 101호,0507-1418-2066,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%B9%B4%ED%8E%98/place/1534273872?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 12:00 - 19:30', '수 12:00 - 19:30', '목 12:00 - 19:30', '금 12:00 - 19:30', '토 11:00 - 19:00', '일 11:00 - 19:00']"
