name,category,sub_category,address,contact,platform,url,opneing_hours
포차부루다,2,포장마차,서울 광진구 군자로 141 1층 (포차부루다),0507-1430-7794,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1119170230?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 03:00 02:30 라스트오더', '화(4/2) 정기휴무 (매달 1, 3번째 화요일)', '수 17:00 - 03:00 02:30 라스트오더', '목 17:00 - 03:00 02:30 라스트오더', '금 17:00 - 03:00 02:30 라스트오더', '토 17:00 - 03:00 02:30 라스트오더', '일 17:00 - 03:00 02:30 라스트오더', '매달 1, 3번째 화요일 정기 휴무']"
봉구비어 군자역점,2,"맥주,호프",서울 광진구 능동로35길 21-1,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/36652563?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 16:00 - 03:00']
8번출구 맥주집,2,"맥주,호프",서울 광진구 군자로 179-1 2층,02-464-8880,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1023960860?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 01:00']
오뎅빠3,2,"오뎅,꼬치",서울 광진구 면목로 19,070-8247-2994,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1231227560?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
풀코스,2,술집,서울 광진구 군자로 94-1,02-461-5378,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/38522025?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
오래오래포차,2,포장마차,서울 광진구 군자로 140,02-462-7578,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20920346?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
호프타운,2,"맥주,호프",서울 광진구 능동로31길 22 (군자동) 1층,02-2205-0902,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1928978230?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
두리두리호프,2,"맥주,호프",서울 광진구 군자로 156,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1957945031?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
국제룸가라오케,2,단란주점,서울 광진구 광나루로 343,02-499-7406,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/18008503?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
두레박포차,2,포장마차,서울 광진구 면목로 8,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1243827589?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
스카이호프소주,2,술집,서울 광진구 군자로17길 42,02-498-9029,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/38522013?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
남행열차,2,단란주점,서울 광진구 군자로 183,02-467-3748,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/18008681?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
맥주마을,2,"맥주,호프",서울 광진구 면목로 28,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1668526314?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
카스호프,2,"맥주,호프",서울 광진구 동일로60길 47,02-462-9777,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/18836631?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
청춘포차,2,포장마차,서울 광진구 광나루로 361,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1703990864?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
란주점,2,"맥주,호프",서울 광진구 능동로35길 41,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20901379?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
하늘,2,"맥주,호프",서울 광진구 면목로 26,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1468804222?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
디오니스,2,"맥주,호프",서울 광진구 동일로 192,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1703053803?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
쎄시,2,"맥주,호프",서울 광진구 광나루로 347,02-497-8170,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1436821486?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
진호프,2,"맥주,호프",서울 광진구 군자로 182,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/20905259?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
돌체,2,"맥주,호프",서울 광진구 능동로35길 24 B1,02-467-7272,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/38275202?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
가벼운식탁,2,"맥주,호프",서울 광진구 군자로 182 (군자동) 1층,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1951799585?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
샘터커피앤호프,2,"맥주,호프",서울 광진구 능동로35길 7,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1325849243?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
장안회관 2호점,2,술집,서울 광진구 능동로35길 42 1층,0507-1378-3571,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1457189579?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 18:00 - 04:00 03:00 라스트오더', '화 18:00 - 04:00 03:00 라스트오더', '수 18:00 - 04:00 03:00 라스트오더', '목 18:00 - 04:00 03:00 라스트오더', '금 18:00 - 04:00 03:00 라스트오더', '토 18:00 - 04:00 03:00 라스트오더', '일 정기휴무 (매주 일요일)']"
이자카야청심,2,이자카야,서울 광진구 동일로22길 37 1층 이자카야 청심,0507-1392-0593,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1296774388?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 04:00']
요비,2,이자카야,서울 광진구 아차산로29길 34,0507-1399-1080,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/37724979?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 02:30 02:00 라스트오더', '화 17:00 - 02:30 02:00 라스트오더', '수 17:00 - 02:30 02:00 라스트오더', '목 17:00 - 02:30 02:00 라스트오더', '금 17:00 - 03:30 03:00 라스트오더', '토 17:00 - 03:30 03:00 라스트오더', '일 17:00 - 02:30 02:00 라스트오더']"
장미술상 건대점,2,요리주점,서울 광진구 아차산로31길 3-6 1~2층 장미술상,0507-1474-1611,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1427727828?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 01:30 00:30 라스트오더']
만경상회 건대본점,2,요리주점,서울 광진구 동일로22길 40,0507-1407-4603,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/37578264?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 16:00 - 01:30', '화 16:00 - 01:30', '수 16:00 - 01:30', '목 16:00 - 01:30', '금 16:00 - 02:30', '토 15:00 - 02:30', '일 15:00 - 01:30']"
건대술집 김창훈포차 곱도리탕 전문점,2,요리주점,서울 광진구 능동로13길 65 1층 김창훈포차,0507-1325-2084,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1422535168?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 03:00']
불야성,2,요리주점,서울 광진구 동일로22길 89 1층,0507-1498-1395,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1453236365?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 08:00']
심야식당 후타리,2,이자카야,서울 광진구 동일로22길 32,0507-1385-6825,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1282755585?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 17:00 - 03:00 02:00 라스트오더', '수 17:00 - 03:00 02:00 라스트오더', '목 17:00 - 03:00 02:00 라스트오더', '금 17:00 - 04:00 03:00 라스트오더', '토 17:00 - 04:00 03:00 라스트오더', '일 17:00 - 04:00 03:00 라스트오더']"
맥주꾼 건대본점,2,술집,서울 광진구 아차산로29길 36 1층,0507-1471-5031,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1370263386?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 14:00 - 01:30 00:30 라스트오더']
노크 건대직영점,2,"맥주,호프",서울 광진구 동일로22길 89 2층 노크,02-461-9109,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1108538628?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 08:00', '화 17:00 - 08:00', '수 17:00 - 08:00', '목 17:00 - 08:00', '금 17:00 - 08:00', '토 17:00 - 09:00', '일 17:00 - 09:00']"
진맥,2,요리주점,서울 광진구 능동로13길 88 2층,0507-1398-7229,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1411384961?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 24:00', '화 17:00 - 24:00', '수 17:00 - 24:00', '목 17:00 - 24:00', '금 17:00 - 02:00', '토 17:00 - 02:00', '일 17:00 - 24:00']"
하루 건대점,2,이자카야,서울 광진구 동일로22길 59 2층 하루,0507-1307-4060,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1118763038?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 01:00', '화 17:00 - 01:00', '수 17:00 - 02:00', '목 17:00 - 02:00', '금 17:00 - 02:00', '토 17:00 - 02:00', '일 17:00 - 01:00']"
인생꼬치479 건대점,2,이자카야,서울 광진구 동일로22길 49 2층,0507-1363-4203,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1182745831?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:30 - 01:30', '화 17:30 - 01:30', '수 17:30 - 01:30', '목 17:30 - 01:30', '금 17:00 - 03:00', '토 17:00 - 03:00', '일 17:30 - 01:30']"
정글포차,2,요리주점,서울 광진구 동일로22길 42 지하,0507-1487-0413,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1019732259?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 16:00 - 02:00', '화 16:00 - 02:00', '수 16:00 - 02:00', '목 16:00 - 02:00', '금 16:00 - 04:00', '토 16:00 - 04:00', '일 16:00 - 24:00']"
꼼주,2,요리주점,서울 광진구 아차산로29길 44 1층 꼼주,0507-1403-1675,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/36379583?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 01:00 00:00 라스트오더', '화 17:00 - 01:00 00:00 라스트오더', '수 17:00 - 01:00 00:00 라스트오더', '목 17:00 - 01:00 00:00 라스트오더', '금 17:00 - 02:00 01:00 라스트오더', '토 17:00 - 02:00 01:00 라스트오더', '일 17:00 - 01:00 00:00 라스트오더']"
토리광,2,이자카야,서울 광진구 동일로22길 33 1층,0507-1478-5884,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/57176326?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 02:00', '화 17:00 - 02:00', '수 17:00 - 02:00', '목 17:00 - 02:00', '금 17:00 - 03:00', '토 17:00 - 03:00', '일 17:00 - 01:00']"
코후쿠,2,이자카야,서울 광진구 아차산로29길 24 2층 코후쿠이자카야,0507-1421-3842,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1718483751?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 16:00 - 02:00', '수 16:00 - 02:00', '목 16:00 - 02:00', '금 16:00 - 02:00', '토 16:00 - 02:00', '일 16:00 - 24:00']"
육성회비,2,요리주점,서울 광진구 동일로24길 19 1층,0507-1426-5256,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/36259116?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 24:00 23:00 라스트오더']
선명,2,요리주점,서울 광진구 동일로24길 60 1층,010-2942-2789,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1319032334?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화(4/2) 휴무', '수 17:00 - 24:00', '목 17:00 - 24:00', '금 17:00 - 01:00', '토 17:00 - 01:00', '일 17:00 - 24:00', '']"
호뎅,2,이자카야,서울 광진구 동일로22길 35 1층,0507-1395-5508,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1974160449?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 02:00 01:00 라스트오더', '화 17:00 - 02:00 01:00 라스트오더', '수 17:00 - 02:00 01:00 라스트오더', '목 17:00 - 02:00 01:00 라스트오더', '금 17:00 - 03:00 02:00 라스트오더', '토 17:00 - 03:00 02:00 라스트오더', '일 17:00 - 02:00 01:00 라스트오더']"
포만,2,요리주점,서울 광진구 아차산로29길 25 1층 포만,0507-1486-0470,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1030609974?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 02:00 01:00 라스트오더', '화 17:00 - 02:00 01:00 라스트오더', '수 17:00 - 02:00 01:00 라스트오더', '목 17:00 - 02:00 01:00 라스트오더', '금 17:00 - 03:00 02:00 라스트오더', '토 17:00 - 03:00 02:00 라스트오더', '일 17:00 - 02:00 01:00 라스트오더']"
고이장,2,요리주점,서울 광진구 뚝섬로23길 60 1층 102호,02-6406-6408,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1766137099?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 24:00', '화 17:00 - 02:00', '수 17:00 - 02:00', '목 17:00 - 02:00', '금 17:00 - 02:00', '토 16:00 - 02:00', '일 17:00 - 23:00']"
질서정연,2,요리주점,서울 광진구 동일로24길 50 1층 질서정연,010-8610-6141,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/752309342?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 16:00 - 01:00 00:20 라스트오더', '화 16:00 - 01:00 00:20 라스트오더', '수 16:00 - 01:00 00:20 라스트오더', '목 16:00 - 01:00 00:20 라스트오더', '금 16:00 - 03:00 02:20 라스트오더', '토 16:00 - 03:00 02:20 라스트오더', '일 16:00 - 01:00 00:20 라스트오더']"
몽움,2,요리주점,서울 광진구 아차산로25길 24 몽움,02-6952-6661,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1500492085?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 01:00 00:00 라스트오더', '화 17:00 - 01:00 00:00 라스트오더', '수 17:00 - 01:00 00:00 라스트오더', '목 17:00 - 01:00 00:00 라스트오더', '금 17:00 - 02:00 01:00 라스트오더', '토 17:00 - 02:00 01:00 라스트오더', '일 17:00 - 24:00 23:00 라스트오더']"
더프타운 까사 2호점,2,요리주점,서울 광진구 아차산로29길 29-1 지하1층,0507-1324-3662,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1860338667?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 24:00', '화 17:00 - 24:00', '수 17:00 - 24:00', '목 17:00 - 24:00', '금 17:00 - 01:00', '토 17:00 - 01:00', '일 17:00 - 24:00']"
주당쌀롱,2,요리주점,서울 광진구 동일로22길 59 지하1층,0507-1446-5887,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1684280913?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 04:00', '화 17:00 - 04:00', '수 17:00 - 04:00', '목 17:00 - 04:00', '금 17:00 - 04:00', '토 17:00 - 04:00', '일 17:00 - 04:00']"
심야식당 하리,2,이자카야,서울 광진구 동일로22길 52 지하1층,070-7543-5786,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1788964214?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 17:00 - 01:00 23:30 라스트오더', '화 17:00 - 01:00 23:30 라스트오더', '수 17:00 - 01:00 23:30 라스트오더', '목 17:00 - 01:00 23:30 라스트오더', '금 17:00 - 01:00 23:30 라스트오더', '토 17:00 - 01:00 23:30 라스트오더', '일 정기휴무 (매주 일요일)']"
꾸러기상사,2,술집,서울 광진구 동일로24길 29 1층,0507-1408-1613,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1527023696?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 18:00 - 02:00', '화 18:00 - 02:00', '수 18:00 - 02:00', '목 18:00 - 02:00', '금 18:00 - 02:00', '토 18:00 - 02:00', '일 정기휴무 (매주 일요일)']"
이찌방이야기 본점,2,이자카야,서울 광진구 동일로22길 57 1층,0507-1393-1144,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1029915931?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:30 - 07:30 06:30 라스트오더']
실내포장마차,2,포장마차,서울 광진구 동일로12길 28,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1178182642?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",[]
호맥 건대점,2,"맥주,호프",서울 광진구 능동로13길 65 1층 호맥,0507-1318-7341,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1122274337?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 17:30 - 02:00', '수 17:30 - 02:00', '목 17:30 - 02:00', '금 17:30 - 03:00', '토 17:30 - 03:00', '일 17:30 - 02:00']"
밤을 걷는 선비,2,요리주점,서울 광진구 아차산로23길 5 1층,0507-1419-7292,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1997676328?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 06:00']
날라리 범 건대점,2,요리주점,서울 광진구 동일로22길 80-1 범 건대점,0507-1397-9275,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1856838712?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 18:00 - 06:00']
일광,2,이자카야,서울 광진구 동일로24길 68 1층,0507-1364-2933,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1487041068?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 18:00 - 01:00 00:00 라스트오더', '화 18:00 - 01:00 00:00 라스트오더', '수 18:00 - 03:00 02:00 라스트오더', '목 18:00 - 03:00 02:00 라스트오더', '금 18:00 - 03:00 02:00 라스트오더', '토 18:00 - 03:00 02:00 라스트오더', '일 정기휴무 (매주 일요일)']"
별빛술담,2,요리주점,서울 광진구 동일로22길 69,010-4932-3117,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1418360607?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 17:00 - 04:00']
화양슈퍼,2,요리주점,서울 광진구 동일로22길 50,,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1439601538?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 정기휴무 (매주 월요일)', '화 16:00 - 05:00', '수 16:00 - 05:00', '목 16:00 - 05:00', '금 16:00 - 05:00', '토 16:00 - 05:00', '일 16:00 - 05:00']"
하리네즈미,2,이자카야,서울 광진구 능동로13길 70-1 1층,02-466-3433,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/37818417?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",['매일 19:00 - 04:00 03:00 라스트오더']
오술차 건대점,2,요리주점,서울 광진구 동일로22길 68 2층,02-498-5009,0,"https://map.naver.com/p/search/%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%B0%EC%9E%90%EB%8F%99%20%EC%88%A0%EC%A7%91/place/1256527692?c=13.00,0,0,0,dh&placePath=%3Fentry%253Dbmp","['월 18:00 - 02:00', '화 18:00 - 02:00', '수 18:00 - 02:00', '목 18:00 - 02:00', '금 18:00 - 04:00', '토 18:00 - 04:00', '일 18:00 - 02:00']"
