,review_id,created_at,user_id,restaurant_id,content,updated_at
225570,227986,23.4.12.수,10266,1362,"이름마저 원두인, 성격도 너무 좋구 사랑스러운 강아지가 반겨주는 카페🧚  커피와 디저트 모두 부담스럽지 않은 가격에 맛도 일품이였어요!  가게도 아늑하니 사장님의 인테리어 센스가 돋보이더라구요 소파가 정말 편해요…  사장님도 너무 친절하시고, 특히 엘피를 틀어주셔서 사람만 많고 케이팝만 틀어주는 다른 카페보다 바바아시를 더 자주 찾게 될 것 같네요 집에 먼지만 쌓이던 책도 다시 꺼내가서 읽고 싶어지는 분위기였습니다 재방문 의사 만프로입니다✨✨✨",
225571,227987,23.7.1.토,13438,1362,분위기 좋아요,
225572,227988,23.5.13.토,13467,1362,분위기 너무좋고 사장님 너무 예쁘고 귀여우시고 원두아직 못봤지만 인스타로 보면 러블리 그자체고 커피 맛있고 쿠키 뒤집어지고 아늑하고 뭐하나 빠지는러없음••,
225573,227989,23.2.28.화,27642,1362,예쁜카페가 오픈했네요 음악듣기 넘 좋고 커피 진해서 좋아요 음악감상실감성 나는곳입니다 스콘ㆍ쿠키는 꼭~~~! 드세요 또 다른 맛집 오토김밥ㆍ강정먹고  오니 코스가 딱입니다 서둘러서 아차산둘레길까지 찍으면 더 좋겠네요,
225574,227990,23.4.1.토,85893,1362,아차산역 근처의 완전 히든 플레이스네요! LP 로 음악 들으면서 맛있는 커피를 마실수 있는 곳이에요 쳇베이커 재즈와 함께 대화 나누기 너무 좋았어요. 통창이어서 아늑하고 밝은 분위기입니다. 아차산 오시는 분들은 이 카페 추천해요!!!,
225575,227991,23.7.5.수,11305,1362,편안한 분위기에 커피맛 좋아요,
225576,227992,23.10.23.월,83491,1362,좋아요,
225577,227993,23.2.18.토,21953,1362,커피는 기본으로 너무 좋고~~ 스콘 초쿄쿠키 고급스럽고 부드럽고 맛있네요 인테리어분위기 완전 제 취향이네요♡ 단골예약합니다~~^^,
225578,227994,23.10.2.월,85894,1362,멋진 곳,
225579,227995,23.2.18.토,85895,1362,커피 진짜 맛있어요 인테리어두 이쁘고 스콘도 너무맛있어요  진짜강추~~ 커피너무맛있다요 단골찜♡,
225580,227996,23.4.3.월,54509,1362,스누피강아지~ 너쫌 맘에들어! 음악과커피함께하고싶을때 쥐어짜고싶은 감성찾고싶을때 가슴이말랑말랑해지는 분위기,
225581,227997,23.4.30.일,85896,1362,정말 멋진 공간이에요,
225582,227998,23.3.5.일,85897,1362,언제와도 좋아여••!!! 좋아하는 분위기에 흠뻑 취하다갑니다 （╹◡╹）,
225583,227999,23.6.24.토,13441,1362,째즈공연도 훌륭했어요,
225584,228000,23.6.3.토,85898,1362,,
225585,228001,23.2.13.월,85899,1362,"오픈날 기다리다 드뎌 방문했어요. 검색하다 카푸치노가 넘 맛있어보여서 시켜봤는데 마지막 한모금까지도 맛있고, 분위기도 넘 좋고, 스콘 4가지는 포장해와서 먹었는데 넘 맛있어요. 재방문의사 1000 % 입니다.",
225586,228002,23.2.13.월,85900,1362,퇴근하고 집가는길에 새로생긴 카페에 강아지에 이끌려 들어왔는데••  인테리어 디저트 커피가 완벽한 조합이예요  자주 올듯 해요🧸,
225587,228003,23.2.13.월,85901,1362,자몽에이드 맛있어요. 아메리카노랑 스콘은 포장했어요.음악도 좋고 동네에 분위기 좋은 카페가 생겨서 넘좋아요^^,
225588,228004,23.2.13.월,85897,1362,여기는 구의동 사시면 꼭 가보세요...!🥹 커피도 맛나구 쿠키는 징차 맛있오요,
225589,228005,23.2.22.수,85902,1362,커피랑 스콘이 엄청 맛있고 분위기가 너무 좋아요!,
225590,228006,23.4.1.토,3766,1362,엘피 음악소리도 적당하고 바닐라라떼 찐 맛집 입니다!!,
225591,228007,23.8.27.일,3172,1362,조용하요,
225592,228008,23.4.8.토,79204,1362,분위기좋아요!,
225593,228009,23.2.24.금,85903,1362,커피 너무 맛있어요🦦,
225594,228010,23.2.21.화,85899,1362,라테 맛있어요. 잠깐 쉬고싶을때 들리는곳,
225595,228011,23.2.16.목,85904,1362,인테리어가 예쁘고 음식들이 맛있어요,
225596,228012,23.2.19.일,23047,1362,집앞에 생긴 까페 바바아시~~ 분위기좋고 커피 맛있네요 자주이용할것 같아요,
225597,228013,23.2.25.토,355,1362,커피 맛있어요~♡,
225598,228014,23.2.16.목,56937,1362,커피가 맛있어요.,
225599,228015,23.4.5.수,18301,1362,굿,
225600,228016,23.3.7.화,9108,1362,분위기짱,
225601,228017,21.2.11.목,56931,1362,집앞 산책하다 우연히 발견한 감성카페 달달한 휴식을 한껏 누릴수 있는 작지만 강한 카페 무엇보다 고급진 카푸치노 맛이 완전 내스탈~~ 인테리어도 완전 센스 넘치시고 무엇보다 내 취향인 턴테이블 음악을 커피까지 곁들이며 들을수 있는 감성 핫플   직접 구워주신 쿠기맛도 최고 가성비 카페 맛집,
226520,228936,23.12.19.화,86141,1364,"전통찻집은 인사동에 가야할거 같은데 2호선 라인에 이렇게 좋은 곳이 있었다니요 ~ ㅎㅎ 우전과 양갱,브 라우니를 먹고왔는데., 수제양갱은 당연히 잘 ...",
226521,228937,2.21.수,86142,1364,다양한 종류의 차가 있고 사장님이 설명도 친절히 해주셔서 너무 좋더라구요! 조용히 책도 읽고 업무도 할수있는 공간 또 가고싶은곳!!,
226522,228938,23.11.1.수,48750,1364,티도 다양하고 종류별로 있어서 다 마셔보고 싶어요 ㅎㅎ 양갱도 수제인데 여태까지 먹어본 양갱중에 제일 맛있었어요!! 다음에 가면 선물용 포장도 해오고 싶어요 너무 즐거운 시간이었습니다 앞으로도 자주 방문할게요~!,
226523,228939,23.9.5.화,86143,1364,잡지에 나올 것만 같은 특색있으면서도 세련되고 전통을 간직하는 곳이에요❣️ 녹차가 이렇게 맛있는지 몰랐어요. 고소하고 향긋함이 가득해요 곶감도 별로 좋아하지 않는데 향긋하고 적당한 단맛이 부모님과 함께 즐기고 싶은 곳이에요. 세상 사람들이 다 티문도를 알았으면 좋겠어요ㅎㅎ,
226524,228940,1.27.토,25178,1364,분위기 좋은데서 잘 쉬다가는 느낌이네요!,
226525,228941,23.7.8.토,86144,1364,오랜만에 차를 전문으로 하는 곳을 찾아 방문했어요. 차를 좋아하지만 전문적인 지식은 없는데 전문적인 차종류가 있고 차를 모르더라도 사장님께서 친절하게 설명해주셔서 어렵게 느껴지지 않았어요. 사장님이 너무 친절하셨고 다구들이 진열된 것만으로도 이쁜 인테리어였어요. 나만의 온전한 시간 즐겁게 보낼 수 있어서 좋았습니다. 티클래스도 있으니 관심있으신 분들은 연락하고 방문해보세요.,
226526,228942,23.10.8.일,86145,1364,"사진을 찍지 못해 아쉽네요~ 아리산 오룡, 목책 철관음~ 다양한 디저트가 있는 곳~ 센스있는 사장님의 인테리어도 구경하는 맛이 있는 찻집입니당~",
226527,228943,23.6.23.금,29383,1364,"어설프게 인테리어 크게 내세우는 요즘카페들과는 다르게 메뉴에 제대로 신경쓰신 느낌이 들었구요, 또 다도라는 취지에 걸맞게 다기도 훌륭했습니다. 차 좋아하시는 분이나, 취향을 찾고싶으신 분들께 추천드립니다! 아 그리고 심지어 차가 땡기지않아도 다른 메뉴도 있고 그걸 제가 마셧는데 맛있었어요.",
226528,228944,23.9.23.토,86145,1364,차의 매력에 빠질 수 있는 곳,
226529,228945,23.4.9.일,4139,1364,요즘 차에 관심이 많아져서 티카페 찾아보다가 방문했는데 매장도 아늑하고 사장님께서 차 마시는 법에 대해 친절하게 알려주셔서 너무 좋았어요. 오늘 진짜 추웠는데 따뜻하게 잘 마시고 왔네요. 문산포종 깔끔 담백하구 맛있어요!!ㅎㅎ 오늘은 혼자 방문했지만 조만간 엄마랑 다시 가보려구요.,
226530,228946,23.5.5.금,86146,1364,조용하게 차 마시기 좋은 분위기 좋은 카페. 가성비 좋은 커피만 찾다가 여기서 차 맛을 보고 새로운 세상을 찾았어요! 음악도 좋고 차 맛도 넘넘 좋습니다. 근처에 있으면 매일 갈텐데 아쉬워요ㅜㅜ 커피말고 이렇게 차 마시는 문화가 좀 더 정착됐으면 좋겠어요~~~~~,
226531,228947,23.8.24.목,86147,1364,매일 매일 방문하고 싶은 곳! 요즘 저의 소확행이 되어주는 장소입니다 너무 좋아요🫶 최고,
226532,228948,23.8.18.금,86147,1364,이틀 전에 처음 방문했는데 너무 좋아서 오늘도 다녀왔어요! 평소 따뜻한 차 마시는 걸 좋아해서 방문해봤던 건데 인테리어랑 분위기도 좋고 사장님도 친절하셔서 앞으로 자주 방문하게 될 거 같아요 ( •̀∀•́ )🫖,
226533,228949,23.5.4.목,86148,1364,평소에 관심이 있던 다도를 직접 맛보고 대만차도 다양하게 접할 수 있어 색다르고 좋은 시간이였어요. 곧 다가올 여름에 아이스음료들도 맛볼 수 있어 더 좋았고 쉽게 접하고 빨리 소비하는 커피와는 다르게 천천히 우려낸 차를 먹으면 잠깐이였지만 머무른 시간도 의미있게 보낼 수 있었어요. 자주 방문할께요☺️,
226534,228950,23.8.27.일,86147,1364,차도 맛있고 양갱도 맛있고 사장님도 친절하시고! 저녁에 따뜻한 차 한잔 하면서 양갱 먹으면 속도 편안하고 행복해져요  보이차 + 흑임자 양갱 + 팥밤 양갱 조합 강추입니다 🫘,
226535,228951,23.5.5.금,5630,1364,전통미와 현대미가 잘 어울려진 ~~~카페 인테리어 ^^  전통차 전공을 하신 사장님의 깊은 차에 대한 조예와 ㅎㅎ 다양한 장르의 음악 선곡과 함께 ~ 맛있는 차를 즐길 수 있어서 너무 좋아요 ^^ ~~ 카페의 이색적이고 매력적인 분위기에 더욱 끌리는것 같아요 ~^^ 앞으로 단골이 될 것같은 예감이 들어요 ~~ ㅎㅎㅎ,
226536,228952,23.4.23.일,86149,1364,문산포종이랑 금훤오룡을 마셨는데 둘 다 깔끔하고 맛있었네요! 특이한 차 종류를 먹어볼 수 있다는 점과 의외로 깔끔한 차와 달달한 브리우니랑 잘 어울려서 좋았습니다!!,
226537,228953,23.1.13.금,86150,1364,와! 이런 곳을 발견하다니! 운이 좋았네요 흔하디 흔한 커피숍들을 벗어나 보석같은 찻집을 발견했어요. 집이 멀어 아쉽지만 엄마와의 특별한 추억을 선물해주신 문도 사장님께 감사드립니다!  (Mundo는 World라는 뜻의 스페인어랍니다 ),
226538,228954,23.3.31.금,8488,1364,"매장 음악이 좋고, 다양한 아시아 차를 예쁜 도자기 티팟에 주는 Unique 한 매장",
226539,228955,23.2.7.화,86151,1364,차 향이 너무너무 좋고 사장님도 친절하세요! 공간도 너무 예쁘고 쉬다가기 좋은 곳입니다 :) 차한잔 하러 또다시 오고싶은 곳!,
226540,228956,23.5.5.금,86152,1364,동방미인 너무 좋아요!! 입안이 정화되는 느낌이에요. 홍차향이 가득한 수제 밀크티도 너무 맛있어요. 인테리어랑 다기들도 너무 예뻐서 사진찍기도 너무 좋아요!!!,
226541,228957,23.3.26.일,13384,1364,다양한 차를 맛볼 수 있어서 좋아요 ♡ 사장님도 친절하십니다!,
226542,228958,23.2.10.금,86153,1364,차를 좋아해서 검색해서 찾아간 곳인데 접해보지 못한 다양한 차가 있어서 놀랐어요. 추천해주신 차도 너무 맛있었고 사장님께서 친절하게 차에 대한 설명도 해주셔서 정말 좋았습니다. 카페 내부도 깔끔하고 다양한 다기들도 구경할 수 있었던 강변의 숨겨진 보물같은 카페였어요:),
226543,228959,23.5.2.화,70867,1364,힙한 분위기에 다양한 차종류가 있어 너무 좋았어요~,
226544,228960,23.1.6.금,86154,1364,티문도에서 진행한 개완&차명상 원데이클래쓰에 다녀왔습니다 ! 차에 대한 기본적인 개념과 대만차 2~3가지를 마시며 대만차에 대해 이해하는 시간을 가졌어요 또 평소 궁금했던 부분인 여러나라의 비슷하지만 특색이 약간 다른 차들을 비교 및 소개를 해주시며 단순하게 말로 설명하시는것이 아니라 배울 내용들을 정리해서 프린트 해와주셔서 좀더 차에 대해서 쉽게 다가갈수 있도록 해주셨어요 또한 차 명상은 현직 전문 심리치료사 선생님께서 해주셨는데 몰입이 너무 잘되어 편안하게 명상을 한것같아요 앞으로도 차를 마실때 이번에 들은 클래쓰에서 들은 내용들이 기억날것같아 값진 경험을 한것 같습니다 차에 대해 관심있으신 분은 한번쯤 티문도에서 열리는 원데이클래쓰로 저처럼 차에 대한 재미있고 좋은 기억들 남기시길 바랄게요 !,
226545,228961,23.4.22.토,81737,1364,편안한 분위기네요,
226546,228962,23.4.18.화,2882,1364,밀크티가 맛있어요,
226547,228963,23.1.29.일,5314,1364,대만 홍차맛나용ㅎ,
226548,228964,23.2.19.일,86155,1364,덕분에 잘 쉬고 가요✨,
226549,228965,22.9.2.금,86156,1364,"이렇게 차를 전문으로 파는 곳이 있어서 너무 좋아요. 흔치 않은 컨셉의 찻집이네요. 대만차, 중국차 종류가 많고요. 밀크티도 너무 달지 않고 맛있었어요. 다양한 찻잔 인테리어도 아늑하고 멋있고 사장님도 친절하세요. ^^ 집에서 가까우면 자주 갈 것 같아요. 또 방문하려고요!",
226550,228966,22.8.27.토,6944,1364,사장님이 정말 친절하세요 늦은 시간에 가서 카페인이 덜하고 가볍게 마실차도 추천받구 편하게 책도 보고 혼자 시간 잘 보내고 왔습니당 :),
226551,228967,23.1.18.수,86157,1364,차 종류가 많고 맛있어요!,
226552,228968,22.12.22.목,86158,1364,흔한 커피숍 보단 특별한 걸 찾다가 발견한 찻집이예요~ 얼마 안됐는지 인테리어도 깔끔 하고 !  차 잘모른다고 처음 방문 한다고 하니 찻바 같은 곳에서 사장님이 직접 내려 주시는 차를 마셔보니 진짜 또 와야겠다는 생각이 들었어요 ~~  추운날 따뜻한 차 마시니 몸도 따뜻해지고 정말 좋네요!!! 또 방문 할 예정입니다 ~   사장님 차 잘 마셨어요 감사합니다 !,
226553,228969,22.7.31.일,86159,1364,엘리자베스가 동방미인이라고 칭했던 백호오룡과 대만 우롱 밀크티를 마셨어요. 사장님 설명도 잘 해주시고 친절하시고 하나부터 열까지 모든 게 너무 고급스러워요. 게다가 다기가 예뻐서 기분이 너무너무 좋더라구요. 재방문의사 100000%입니다.,
226554,228970,22.12.25.일,318,1364,차를 마시고 싶어서 갔어요. 전문적으로 차를 우려주셨어요. 사장님이 친절하시고 차가 맛있습니다.,
226555,228971,22.7.31.일,86159,1364,사장님이 아주 친절하시구요. 차에 대해서 설명도 잘 해주셔서 평온한 티타임 즐기고 왔어요. 더 많이 경험하러 또 갈게요.,
226556,228972,22.8.30.화,4021,1364,"조용하게 차를 즐기기 좋았어요 :) 맛도 좋고, 친절하셔요!",
226557,228973,22.5.26.목,86160,1364,차가 기본적으로 다양하고 너무 맛있었어요. 국산뿐만 아니라 해외 다양한 차종류를 함께 판매하셔서 선택의 폭이 넓어서 좋았습니다^^  사장님의 젊은 안목으로 인테리어나 BGM 선곡이 좋고 방문당일 제 동료 생일날이어서 문도에서 생일 추카 했답니다(케익과 차가 은근 어울리더라구요^^)  인스타 각! 확실한 문도! 재방문 의사 확실합니다!!!,
226558,228974,22.5.13.금,1329,1364,오후에 차 한잔 하기 위해 방문했는데 차도 괜찮고 사장님께서도 친절하게 응대해주셔서 덕분에 힐링 톡톡히 했습니다. 인테리어도 세련되고 아늑해요.   홍옥이라는 대만홍차가 기억에 남는데요. 향긋한 풍미에 끝에 민트맛이 살짝 나는 매력적인 차였어요. 꼭 한번 try해보세요~ ,
226559,228975,22.7.27.수,86161,1364,얘기하기 좋고 차를 즐기며 평온하게 시간 보낼 수 있어서 좋았습니다ㅎㅎ 강추!!,
226560,228976,22.5.24.화,4262,1364,차 종류도 많고 양도 많아요 여름엔 아이스로 즐길수 있데요 사장님 넘 친절하세요 ^^,
226561,228977,22.7.4.월,86162,1364,차가 너무 맛있어요 특히 밀크티 너무 맛있고 구움과자들도 너무 맛있답니다,
226562,228978,22.7.27.수,86163,1364,차 우리는 과정이 좋아요,
226563,228979,22.9.3.토,31327,1364,,
226564,228980,22.7.14.목,15457,1364,너무 좋았어요,
226565,228981,22.4.20.수,11779,1364,단골등록완료. 차를 좋아하시는분 오세요. 보이차도 최고입니다. 사장님도 친절하십니다!,
226566,228982,22.9.3.토,12019,1364,좋아요!!!,
226567,228983,22.7.14.목,29771,1364,맛있어요,
226568,228984,22.4.19.화,8709,1364,모두 너무 친절하시고 티도 깔끔하니 맛나용!,
227734,230150,3.17.일,18631,1368,"동네에 레터링케이크 맛집 드디어 찾았어요!!! 요청사 항 및 답변,피드백이 확실해서 좋았고 이쁘기만한게 아닌 케이크 자체가 넘 맛났어요 🤍 덕분에 기...",
227735,230151,2.15.목,84116,1368,회사 근처에 아기자기한 귀여운 카페여서 너무 좋아요,
227736,230152,3.20.수,30197,1368,음료가 다양하고 맛있어요,
227737,230153,23.6.25.일,27390,1368,이제 레터링 케이크는 버터데이즈로 정착 ಇ  진짜 예쁘고 맛있고 사장님도 친절하시고 갈 때마다 기분 좋아지는 곳 ( ⁎ᵕᴗᵕ⁎ )❤︎  친구 생일 케이크로 주문했는데 너무 좋아해줘서 뿌듯했어요! ㅎㅎ 또 방문할게요!,
227738,230154,23.11.28.화,86296,1368,종종 들려요! 디저트는 처음 먹어보는데 맛있네요!,
227739,230155,23.6.21.수,26197,1368,초코마들렌은 맛난 냄새에 금방 먹어버려서 사진엔 없지만 늘 웃음으로 반겨주시는 사장님 덕분에 기분좋은 하루를 보내게되는것 같아요  마들렌 맛있구 달달한 커피두 짱짱 ❤️❤️,
227740,230156,23.7.15.토,86297,1368,카페 아담하고 붕위기 너무 좋아요! 동네 카페로 완벽 그 잡채!  고구마버터바도 너무 달달하니 맛있더라구요!,
227741,230157,23.7.23.일,9502,1368,버터바 완전맛있어요 ❤️ 다만 오늘방문했을때 가게 사진에 소개된 예쁜디저트들은 안보여서 다음에 재방 문하려고합니다 음료가격이 착한데 맛도좋아...,
227742,230158,23.1.12.목,16854,1368,분위기좋아요! 그릭요거트맛있는데ㅜㅠ받은 사이즈에서 조금 작은 사이즈 그릇에나오면 괜찮을거같아요! 받은 사이즈는 샐러드 먹을것같은ㅎ사이즈였어요!,
227743,230159,23.4.19.수,46969,1368,사장님 친절하시구 커피도 맛있어요,
227744,230160,23.3.19.일,86298,1368,주말 힐링하기 좋은 버터데이즈 커피와 가또가 참 맛있는 곳☕️  오늘도 맛있는 커피와 케익 감사합니다 사장님:),
227745,230161,23.3.10.금,86298,1368,힐링하러 오는 특별한 공간 사장님 항상 친절히 맞아주셔서 너무 감사해요♡,
227746,230162,23.2.15.수,46969,1368,커피가 진짜 맛있어요! 매장 인테리어도 예뻐요,
227747,230163,22.11.23.수,70756,1368,사장님이 엄청 착하고 예쁘신만큼 케이크도 예쁘게 잘만드셔요 🫶 디저트도 맛있고 커피 가격도 저렴해서 자주 가요!  번창하세요 사장님 ❤️‍,
227748,230164,23.2.1.수,86299,1368,늘 친절하신 미모의 사장님 마들렌 너무 맛있어용 냠!,
227749,230165,23.1.27.금,16854,1368,커피 마시기 좋아요,
227750,230166,22.11.1.화,16854,1368,분위기 좋아요! 급하게 아메리카노 포장이여서 앉아서 쉴수는없었지만 다음에 재방문할게요,
227751,230167,22.12.4.일,22231,1368,아늑한 동카. 친절함,
227752,230168,22.12.28.수,70290,1368,사장님혼자 운영하는 조용한 커피숍,
227753,230169,23.3.10.금,21854,1368,굿,
227754,230170,22.9.25.일,22228,1368,디카페인 마시려 방문했는데 다행이 판매하시더라구요 ㅎㅎ 바로 집앞인데 자주 방문해야겟어요,
227755,230171,23.2.3.금,21854,1368,굿,
227756,230172,23.3.13.월,50604,1368,맛있어요,
227757,230173,22.5.3.화,27390,1368,집 가까이에 있어서 늘 지나가다가 보기만 했는데 드디어 방문했답니다! 우선 분위기부터 너무 제 취향이었는데 음악까지 제 취향 저격 ღ 커피도 깔끔하니 맛있고 마들렌도 맛있었어요! 사장님께서 친절하셔서 또 오고 싶은 곳이었답다!,
227758,230174,22.5.3.화,10819,1368,여기 사장님도 엄청 친절하시고 커피도 맛있어요~♥︎🥰🥰 광진구 커피맛집,
227759,230175,22.2.11.금,26197,1368,집근처에 아기자기한 카페가 있어서 방문했는데 커피도 맛있구 디저트도 넘 맛있어요 ❤❤ 사장님 넘 예쁘시구 친절하세요🥺🥺 인테리어도 예쁘게 해놓으시두 케이크도 맛있어 보이더라구요 !!다음엔 레터링 케이크도 주문해보려구요 다음에 또 방문할게요,
227760,230176,22.2.4.금,86300,1368,"사장님 인스타 사진 퍼왔어요,,🤍🤩🤍 소중한 사람에게 줄 케익이라 진짜 고심 많이 했는데 원했던 대로 디자인도 예쁘게 맞춰주시고 무엇보다 맛이 너무너무 맛있어요!!🥺🥺 친구가 느끼한 건 잘 못 먹는데 엄지척하며 그렇게 긁어 먹는 건 첨 봤습니다  가족들 생일 때 또 주문할게요 감사합니다 사장님‍♀️",
227761,230177,22.1.23.일,86301,1368,인스타 보고 갔다왔는데 인테리어 취저.. 커피도 맛있고 가격도 너무 착해용ㅠㅠㅠㅠ 디저트도 맛있어보여 또 사먹었는데 너무 맛나요 🥺 나만 알고싶은 곳ㅋㅋㅋㅋㅋ  무엇보다 사장님 미모가 열일하는 곳.. 커피마시다 쏟아서 죄송했는데 젖으신데 없냐면서 물티슈도 준비해주셨어요 짱친절함ㅠㅠㅠ  사댱님!! 적게일하고 많이 버세요,
227762,230178,22.4.15.금,68523,1368,바스크치즈케이크가 고구마케이크같아요...^ㅡㅠ,
227763,230179,22.1.26.수,86300,1368,제가 커피를 진짜 좋아하는데 여기 원두는 고소하기도 하고 산미도 적절히 어우러져서 밸런스가 참 좋아요 동네 카페는 언제든 부담 없이 갈 수 있는 곳을 선호하는데 커피 맛과 가격 두가지 모두 충족시켜주는 곳이라 정말 애정합니다 ❤️,
227764,230180,21.12.18.토,86300,1368,올 때마다 기분 좋아지는 버터데이즈 🧈 디저트도 다 맛있구 커피도 넘 맛있어서 항상 두잔씩 먹구 갑니당...🤤  아메리카노도 그렇고 음료도 전체적으로 저렴해서 동네 찐 사랑방이에유♥️♥️ 사장님도 친절하셔서 올 때마다 힐링하고 가요 ☺️,
227765,230181,21.10.29.금,24260,1368,"산뜻한 커피, 달콤한 디저트, 편안한 분위기 그리고 친절하신 사장님까지 모두 좋았습니다  가게 이름처럼 힐링하러 매일 가고 싶은 곳",
227766,230182,22.1.6.목,86300,1368,언제 와도 넘 맛있고 행복한 버터데이즈 ✨✨ 오늘두 카페라떼랑 디저트들 잘 먹었습니당 꾸덕한 거 좋아하는 저한테는 카라멜블론디 최고에요 🤎,
227767,230183,22.4.21.목,10013,1368,그냥 저냥 소소,
227768,230184,22.1.23.일,86302,1368,저 구움과자 진짜 좋아하는데 존맛이라 자주사러와요 보통 구움과자 만들어서 팔면 음료 가격도 비싸던데 여긴 저렴하고 맛있어요 갈때마다 사장님이 친절하게 대해주셔서 기분좋아요 사장님 오래 장사해주세요☺️,
227769,230185,22.1.1.토,86303,1368,제가 좋아하는 까눌레도 있고 행복해요 ㅠㅠ 커피맛은 말모말모❤️ 사장님도 너무 친절하시구 ㅠㅠ 저만 알고싶은 카페..☺️,
227770,230186,21.12.10.금,7876,1368,공간도 예쁘고 커피도 맛있어요 ㅎㅎ,
227771,230187,22.4.12.화,84838,1368,ㅣ,
227772,230188,21.11.28.일,86304,1368,지나가다가 예뻐서 들려봤는데 따뜻한 분위기에 디저트도 너무 귀엽고 맛있어서 좋았어요! 에그타르트랑 단호박 뭐시기 진짜 맛있어요ㅜㅜ 집앞이기도 하고 자주 갈게요! 사장님 친절하셔서 더더더더 좋았슴당 ㅎㅅㅎ,
227773,230189,22.8.27.토,3869,1368,저렴해서 좋았는데 마들렌이 퍽퍽해서 슬펐음,
227774,230190,21.11.11.목,86303,1368,방문할때마다 사장님이 너무 친절하시고 빵도 너무 맛있어요 ㅠㅠ 청포도에이드도 젤리같이 씹히는게 짱맛이에용!!!! ,
227775,230191,21.11.5.금,86305,1368,머핀과 음료 맛있게 잘 먹었습니다~,
227776,230192,22.3.22.화,86306,1368,굿,
227777,230193,21.10.22.금,86307,1368,동네에 새로운 카페가 생겨서 가봤는데 바닐라라떼 맛있어여 분위기도 귀엽고 디저트 종류가 많았는데 민초파는 당연히 민트초코머핀 골랐는데 사장님 머핀에 무슨 짓을 하신거져??커피만 마시러 갔다가 빵꾸러미를 안고 나오게 만드네요 인생머핀입니다 내일도 먹으러 갈거예여,
227778,230194,21.11.6.토,68523,1368,전문가는 아니신것 같지만 브라우니는 맛있어요,
227779,230195,21.12.2.목,86304,1368,매번 가는 디져트맛집... 찾아가게 만드는 맛집 ㅜ,
227780,230196,21.11.5.금,86303,1368,역시 라떼는 버터데이즈에용! ㅎㅎㅎㅎㅎ,
227781,230197,21.12.28.화,27404,1368,비싼듯,
227782,230198,21.10.22.금,10766,1368,작고 아담한 카페에요~~~~.,
227783,230199,21.10.22.금,86303,1368,라떼맛집 찾았어요 ㅠㅠㅠ 집앞에 이런 디저트카페생겨서 행복합니당 ❤️ㅠㅠ,
227784,230200,21.10.22.금,86308,1368,분위기 아기자기 따듯하고 바닐라라떼가 작살 나게 맛있어요,
227785,230201,22.1.23.일,10787,1368,넘~요거트가맛도없고 넘비쥬얼비해 많이비싸네요,
227786,230202,21.11.27.토,47,1368,굿,
227787,230203,21.11.27.토,16576,1368,굿,
227788,230204,21.11.27.토,1050,1368,굿,
227789,230205,21.12.28.화,10787,1368,넘비싸고 맛이그닷,
227790,230206,21.10.30.토,14805,1368,아기자기한 인테리어가 예쁘고 커피도 맛있어요.,
235692,238108,2.29.목,50233,1394,생일날 특별한 케잌을 선물하고싶어서 주문했는데요 결과적으로 매우 만족합니다. 받는사람이 손흥민을 워낙 좋아하는 사람이라 손흥민 케릭터를 요청...,
235693,238109,2.8.목,87467,1394,케이크 처음 만들어봤는데 친절하게 알려주셔서 시간가는 줄 모르고 배웠습니다. 잘 할 수 있을까 걱정도 했는데 괜한 걱정이었어요. 너무너무 예뻐요!!!!!!!!!!!!! 다음에 또 만들러 갈게요!!!!!!! 좋은 선물 하겠습니다☺️,
235694,238110,2.18.일,87468,1394,아이 생일 케익 주문했습니다. 어떻게 만들어주실지 친절하고 자세히 잘 설명해주시고 완성된 케익보고 너무 예쁘게 만들어져서 깜짝 놀랐습니다. 먹기 아까울 정도네요. 너무 멋지고 맘에듭니다. 케익 만들기도 할 수 있다니 아이랑 재방문해야겠어요. 완전 최고에요~!!,
235695,238111,2.17.토,87469,1394,사진에 케이크의 예쁨이 담기지가 않네요 ㅠ 어머님 칠순 생신용으로 급하게 주문했는데 상담도 친절하게 잘해주셨고 정말 정성껏 준비해주신게 느껴졌어요~! 제가 지방에서 올라가서 픽업해서 택시타고 갔는데 택시 기사님도 케이크 너무 멋지다고 칭찬해주셨고 잘 준비해주신 덕분에 어머님 생신도 잘 치뤘습니다☺️ 후식으로 다같이 나눠 먹었는데 케이크 싫어하시는 분들도 너무 맛있다고 한조각씩 싹싹 긁어 드셨어요~!  서울에 살았으면 케이크 필요할때마다 주문할텐데 ㅠ 다음에 필요할때 꼭 다시 찾겠습니다~!,
235696,238112,23.12.24.일,87470,1394,"눈사람이 너무 귀여워요~  딸기 추가 했는데 엄마도 딸기 정말 맛있다면서  맛있게 드셨어요~ 크림도 느끼하지도 않고 부드러우면서도 산뜻하다며 ㅋㅋ 초콜렛으로 만든 눈사람도 원래 장식 맛이 없는데 이거 왜케 맛있냐면서 언니도 넘 맛있게 잘먹었고요! 솔방울, 트리, 눈사람 디자인 너무 예쁜데 맛도  진쨔 나만알고 싶은 케이크 맛집 스륵케이크 🫶",
235697,238113,3.1.금,654,1394,덕분에 소중한 선물 잘했어요 :) 케이크 주문시에 세세하게 많이 여쭤봐주시고 원하는 디자인으로 찰떡같이 잘 만들어주셨어요 다음에 케이크 주문할 일 있으면 꼭 다시 이용하고싶어요,
